"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
4.43882934461316e-12,12,119,21.168144321949,"Path:hsa04071 Sphingolipid signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04071 "," SPTLC1  FYN  NFKB1  PIK3R1  PRKCA  PRKCB  MAPK8  SPHK2  BAX  RELA  TP53  TRAF2"
4.43882934461316e-12,12,119,21.168144321949,"Path:hsa04722 Neurotrophin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04722 "," FOXO3  ABL1  JUN  NFKB1  PIK3R1  PLCG2  MAPK8  BAX  RAP1A  RELA  TP53  TP73"
5.23813949635221e-12,12,121,20.8182576389415,"Path:hsa04919 Thyroid hormone signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04919 "," CREBBP  CTNNB1  EP300  FOXO1  MTOR  PIK3R1  PLCG2  PRKACB  PRKCA  PRKCB  SRC  TP53"
9.63061693956053e-12,10,69,30.4228161148783,"Path:hsa04920 Adipocytokine signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04920 "," MTOR  JAK2  NFKB1  PRKAG2  PRKAG3  POMC  MAPK8  RELA  STAT3  TRAF2"
1.05893851261786e-11,12,129,19.5272029016428,"Path:hsa04926 Relaxin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04926 "," CREB1  EGFR  GNAS  GNB1  JUN  NFKB1  PIK3R1  PRKACB  PRKCA  MAPK8  RELA  SRC"
1.12553130455964e-11,13,167,16.340877877273,"Path:hsa05225 Hepatocellular carcinoma","http://www.genome.jp/kegg-bin/show_pathway?hsa05225 "," CTNNB1  EGFR  MTOR  GSTM1  GSTP1  NFE2L2  PIK3R1  PLCG2  PRKCA  PRKCB  BAX  TCF7L2  TP53"
2.38329862418376e-11,10,76,27.6207146306132,"Path:hsa05212 Pancreatic cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05212 "," EGFR  MTOR  JAK1  NFKB1  PIK3R1  MAPK8  BAX  RELA  STAT3  TP53"
2.46007668411335e-11,14,222,13.238036201339,"Path:hsa05166 Human T-cell leukemia virus 1 infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05166 "," CREB1  CREBBP  EP300  IL6  JAK1  JUN  NFKB1  PIK3R1  PRKACB  MAPK8  BAX  RELA  STAT5B  TP53"
2.49395142845389e-11,13,179,15.2454000307519,"Path:hsa05152 Tuberculosis","http://www.genome.jp/kegg-bin/show_pathway?hsa05152 "," CREB1  CREBBP  EP300  IL6  JAK1  JAK2  NFKB1  MAPK8  SPHK2  BAX  RELA  SRC  CASP3"
2.63664332564846e-11,12,141,17.8653132929924,"Path:hsa04936 Alcoholic liver disease","http://www.genome.jp/kegg-bin/show_pathway?hsa04936 "," CTNNB1  FOXO1  FOXO3  SIRT1  IL6  NFKB1  PRKAG2  PRKAG3  MAPK8  RELA  TCF7L2  CASP3"
4.86835037253231e-11,14,235,12.5057193050947,"Path:hsa04014 Ras signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04014 "," EGFR  ABL1  GNB1  GRIN2A  NFKB1  PIK3R1  PLCG2  PRKACB  PRKCA  PRKCB  MAPK8  RAP1A  RELA  STK4"
5.23046006485138e-11,13,191,14.2875738508094,"Path:hsa04062 Chemokine signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04062 "," FOXO3  GNB1  JAK2  NFKB1  PIK3R1  PLCG2  PRKACB  PRKCB  RAP1A  RELA  SRC  STAT3  STAT5B"
7.15712102277809e-11,10,86,24.4090036270536,"Path:hsa05210 Colorectal cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05210 "," CTNNB1  EGFR  MTOR  JUN  PIK3R1  MAPK8  BAX  TCF7L2  TP53  CASP3"
7.29247717769258e-11,12,155,16.251672092335,"Path:hsa04934 Cushing syndrome","http://www.genome.jp/kegg-bin/show_pathway?hsa04934 "," CREB1  CTNNB1  EGFR  GNAS  HSD3B2  MEN1  KMT2A  POMC  PRKACB  RAP1A  TCF7L2  ASH2L"
9.58195156517106e-11,13,202,13.5095376510128,"Path:hsa05169 Epstein-Barr virus infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05169 "," IL6  JAK1  JUN  NFKB1  PIK3R1  PLCG2  MAPK8  BAX  RELA  STAT3  TP53  TRAF2  CASP3"
9.58195156517106e-11,13,202,13.5095376510128,"Path:hsa05205 Proteoglycans in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05205 "," CTNNB1  EGFR  FN1  MTOR  PIK3R1  PLCG2  PRKACB  PRKCA  PRKCB  SRC  STAT3  TP53  CASP3"
1.37984786084468e-10,11,126,18.326124945391,"Path:hsa04380 Osteoclast differentiation","http://www.genome.jp/kegg-bin/show_pathway?hsa04380 "," CREB1  FYN  JAK1  JUN  JUND  NFKB1  PIK3R1  PLCG2  MAPK8  RELA  TRAF2"
1.48967056700233e-10,13,210,12.9948885976409,"Path:hsa05170 Human immunodeficiency virus 1 infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05170 "," MTOR  GNB1  JUN  NFKB1  PIK3R1  PLCG2  PRKCA  PRKCB  MAPK8  BAX  RELA  TRAF2  CASP3"
1.70243570804769e-10,10,95,22.0965717044906,"Path:hsa01522 Endocrine resistance","http://www.genome.jp/kegg-bin/show_pathway?hsa01522 "," EGFR  MTOR  GNAS  JUN  PIK3R1  PRKACB  MAPK8  BAX  SRC  TP53"
2.01158674869627e-10,12,171,14.7310478029937,"Path:hsa05164 Influenza A","http://www.genome.jp/kegg-bin/show_pathway?hsa05164 "," CREBBP  EP300  IL6  JAK1  JAK2  NFKB1  PIK3R1  PRKCA  PRKCB  BAX  RELA  CASP3"
2.30547950113021e-10,9,69,27.3805345033905,"Path:hsa05031 Amphetamine addiction","http://www.genome.jp/kegg-bin/show_pathway?hsa05031 "," CREB1  SIRT1  GNAS  GRIN2A  JUN  PDYN  PRKACB  PRKCA  PRKCB"
2.57915389165769e-10,9,70,26.9893840104849,"Path:hsa04917 Prolactin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04917 "," FOXO3  JAK2  NFKB1  PIK3R1  MAPK8  RELA  SRC  STAT3  STAT5B"
2.89770197291022e-10,10,101,20.7839040784812,"Path:hsa04916 Melanogenesis","http://www.genome.jp/kegg-bin/show_pathway?hsa04916 "," CREB1  CREBBP  CTNNB1  EP300  GNAS  POMC  PRKACB  PRKCA  PRKCB  TCF7L2"
3.13026193532237e-10,10,102,20.5801403130059,"Path:hsa05146 Amoebiasis","http://www.genome.jp/kegg-bin/show_pathway?hsa05146 "," FN1  GNAS  IL6  NFKB1  PIK3R1  PRKACB  PRKCA  PRKCB  RELA  CASP3"
3.13026193532237e-10,11,138,16.7325488631831,"Path:hsa05418 Fluid shear stress and atherosclerosis","http://www.genome.jp/kegg-bin/show_pathway?hsa05418 "," CTNNB1  GSTM1  GSTP1  JUN  NFE2L2  NFKB1  PIK3R1  MAPK8  RELA  SRC  TP53"
4.04072903848342e-10,8,49,34.2722336641078,"Path:hsa05030 Cocaine addiction","http://www.genome.jp/kegg-bin/show_pathway?hsa05030 "," CREB1  GNAS  GRIN2A  JUN  NFKB1  PDYN  PRKACB  RELA"
4.28035003074712e-10,13,232,11.7626146788991,"Path:hsa05171 Coronavirus disease-COVID-19","http://www.genome.jp/kegg-bin/show_pathway?hsa05171 "," EGFR  FAU  IL6  JAK1  JUN  NFKB1  PIK3R1  PLCG2  PRKCA  PRKCB  MAPK8  RELA  STAT3"
5.14526538694996e-10,10,108,19.4367991845056,"Path:hsa04659 Th17 cell differentiation","http://www.genome.jp/kegg-bin/show_pathway?hsa04659 "," MTOR  IL6  JAK1  JAK2  JUN  NFKB1  MAPK8  RELA  STAT3  STAT5B"
5.39357270993452e-10,12,189,13.3280908693753,"Path:hsa04613 Neutrophil extracellular trap formation","http://www.genome.jp/kegg-bin/show_pathway?hsa04613 "," HDAC6  H4-16  MTOR  NFKB1  PIK3R1  PLCG2  PRKCA  PRKCB  RELA  SRC  H3C12  H4C6"
6.31079672306045e-10,14,294,9.99606815203146,"Path:hsa04010 MAPK signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04010 "," EGFR  JUN  JUND  NFKB1  PRKACB  PRKCA  PRKCB  MAPK8  RAP1A  RELA  STK4  TP53  TRAF2  CASP3"
6.63428897426444e-10,15,354,8.89480640646867,"Path:hsa04151 PI3K-Akt signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04151 "," CREB1  EGFR  FOXO3  FN1  MTOR  GNB1  IL6  JAK1  JAK2  NFKB1  PIK3R1  PRKCA  RELA  BRCA1  TP53"
6.88269693864103e-10,10,112,18.742627785059,"Path:hsa04668 TNF signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04668 "," CREB1  IL6  JUN  NFKB1  PIK3R1  MAPK8  PTGS2  RELA  TRAF2  CASP3"
9.48297103647332e-10,11,155,14.8973660846404,"Path:hsa04932 Non-alcoholic fatty liver disease","http://www.genome.jp/kegg-bin/show_pathway?hsa04932 "," IL6  JUN  NFKB1  PRKAG2  PIK3R1  PRKAG3  MAPK8  BAX  RELA  TRAF2  CASP3"
1.07003892303665e-09,11,157,14.7075907205049,"Path:hsa05160 Hepatitis C","http://www.genome.jp/kegg-bin/show_pathway?hsa05160 "," CTNNB1  EGFR  JAK1  NFKB1  PIK3R1  BAX  RELA  STAT3  TP53  TRAF2  CASP3"
1.4730620312541e-09,11,162,14.2536527353041,"Path:hsa04630 JAK-STAT signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04630 "," CREBBP  EGFR  EP300  MTOR  AOX1  IL6  JAK1  JAK2  PIK3R1  STAT3  STAT5B"
1.80210303259133e-09,9,89,21.227605401505,"Path:hsa05235 PD-L1 expression and PD-1 checkpoint pathway in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05235 "," EGFR  MTOR  JAK1  JAK2  JUN  NFKB1  PIK3R1  RELA  STAT3"
2.35682507506997e-09,8,62,27.0861201538917,"Path:hsa04213 Longevity regulating pathway-multiple species","http://www.genome.jp/kegg-bin/show_pathway?hsa04213 "," FOXO1  FOXO3  SIRT1  MTOR  PRKAG2  PIK3R1  PRKAG3  PRKACB"
2.35682507506997e-09,9,92,20.5354008775429,"Path:hsa05222 Small cell lung cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05222 "," FN1  NFKB1  PIK3R1  PTGS2  BAX  RELA  TP53  TRAF2  CASP3"
2.55846506340047e-09,9,93,20.3145901154188,"Path:hsa04657 IL-17 signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04657 "," IL6  JUN  JUND  NFKB1  MAPK8  PTGS2  RELA  TRAF2  CASP3"
3.92092175181454e-09,16,476,7.05604810731632,"Path:hsa05022 Pathways of neurodegeneration-multiple diseases","http://www.genome.jp/kegg-bin/show_pathway?hsa05022 "," CDK5  CTNNB1  MTOR  GRIN2A  IL6  NFKB1  PDYN  PRKCA  PRKCB  MAPK8  PTGS2  BAX  RELA  TRAF2  UBC  CASP3"
4.0611870420709e-09,10,136,15.4351052347545,"Path:hsa04210 Apoptosis","http://www.genome.jp/kegg-bin/show_pathway?hsa04210 "," PARP1  JUN  NFKB1  PIK3R1  MAPK8  BAX  RELA  TP53  TRAF2  CASP3"
5.92843639410847e-09,8,70,23.9905635648755,"Path:hsa05120 Epithelial cell signaling in Helicobacter pylori infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05120 "," EGFR  JUN  NFKB1  PLCG2  MAPK8  RELA  SRC  CASP3"
6.58643117671607e-09,9,104,18.1659315455187,"Path:hsa04625 C-type lectin receptor signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04625 "," IL6  JUN  NFKB1  PIK3R1  PLCG2  MAPK8  PTGS2  RELA  SRC"
1.00710572534072e-08,11,197,11.7212778838541,"Path:hsa05130 Pathogenic Escherichia coli infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05130 "," ABL1  FYN  IL6  JUN  NFKB1  MAPK8  BAX  RELA  SRC  TRAF2  CASP3"
1.00710572534072e-08,8,75,22.3911926605505,"Path:hsa05214 Glioma","http://www.genome.jp/kegg-bin/show_pathway?hsa05214 "," EGFR  MTOR  PIK3R1  PLCG2  PRKCA  PRKCB  BAX  TP53"
1.16375966243829e-08,11,200,11.5454587155963,"Path:hsa04510 Focal adhesion","http://www.genome.jp/kegg-bin/show_pathway?hsa04510 "," CTNNB1  EGFR  FN1  FYN  JUN  PIK3R1  PRKCA  PRKCB  MAPK8  RAP1A  SRC"
1.25143276475346e-08,10,154,13.6310020254974,"Path:hsa04921 Oxytocin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04921 "," EGFR  GNAS  JUN  PRKAG2  PRKAG3  PRKACB  PRKCA  PRKCB  PTGS2  SRC"
1.60788435533492e-08,7,51,28.8121964382083,"Path:hsa04913 Ovarian steroidogenesis","http://www.genome.jp/kegg-bin/show_pathway?hsa04913 "," CYP1A1  CYP1B1  GNAS  HSD3B2  PRKACB  PTGS2  AKR1C3"
1.6590656967544e-08,10,159,13.2023541630604,"Path:hsa04217 Necroptosis","http://www.genome.jp/kegg-bin/show_pathway?hsa04217 "," PARP1  GLUD1  JAK1  JAK2  MAPK8  BAX  PYGL  STAT3  STAT5B  TRAF2"
3.11870294737552e-08,10,170,12.3480841878036,"Path:hsa04310 Wnt signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04310 "," CREBBP  CTNNB1  EP300  JUN  PRKACB  PRKCA  PRKCB  MAPK8  TCF7L2  TP53"
3.90277675205539e-08,7,58,25.3348623853211,"Path:hsa05213 Endometrial cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05213 "," CTNNB1  EGFR  FOXO3  PIK3R1  BAX  TCF7L2  TP53"
4.35361012040088e-08,7,59,24.9054579381123,"Path:hsa04370 VEGF signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04370 "," PIK3R1  PLCG2  PRKCA  PRKCB  SPHK2  PTGS2  SRC"
5.0188677013323e-08,8,93,18.0574134359278,"Path:hsa04912 GnRH signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04912 "," EGFR  GNAS  JUN  PRKACB  PRKCA  PRKCB  MAPK8  SRC"
6.40923925513444e-08,9,137,13.7901962097368,"Path:hsa04910 Insulin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04910 "," FOXO1  MTOR  PRKAG2  PIK3R1  PRKAG3  PRKACB  MAPK8  PYGL  HKDC1"
6.40923925513444e-08,9,137,13.7901962097368,"Path:hsa05135 Yersinia infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05135 "," FN1  IL6  JUN  NFKB1  PIK3R1  MAPK8  RELA  SRC  TRAF2"
7.23340594669197e-08,8,98,17.1361168320539,"Path:hsa04750 Inflammatory mediator regulation of TRP channels","http://www.genome.jp/kegg-bin/show_pathway?hsa04750 "," GNAS  PIK3R1  PLCG2  PRKACB  PRKCA  PRKCB  MAPK8  SRC"
7.23340594669197e-08,8,98,17.1361168320539,"Path:hsa04925 Aldosterone synthesis and secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04925 "," CREB1  GNAS  HSD3B2  POMC  PRKACB  PRKCA  PRKCB  PRKD1"
9.25252261844928e-08,6,39,32.2949894142555,"Path:hsa00260 Glycine serine and threonine metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00260 "," SDS  GLDC  PSPH  SRR  SHMT2  AGXT2"
9.7444243463136e-08,7,67,21.9316719156511,"Path:hsa04720 Long-term potentiation","http://www.genome.jp/kegg-bin/show_pathway?hsa04720 "," CREBBP  EP300  GRIN2A  PRKACB  PRKCA  PRKCB  RAP1A"
9.7444243463136e-08,7,67,21.9316719156511,"Path:hsa05221 Acute myeloid leukemia","http://www.genome.jp/kegg-bin/show_pathway?hsa05221 "," MTOR  NFKB1  PIK3R1  RELA  STAT3  STAT5B  TCF7L2"
1.069449869619e-07,7,68,21.6091473286562,"Path:hsa05204 Chemical carcinogenesis-DNA adducts","http://www.genome.jp/kegg-bin/show_pathway?hsa05204 "," CYP1A1  CYP1A2  CYP1B1  CYP2A6  GSTM1  GSTP1  PTGS2"
1.08822376863914e-07,9,147,12.8520876240404,"Path:hsa05224 Breast cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05224 "," CTNNB1  EGFR  MTOR  JUN  PIK3R1  BAX  BRCA1  TCF7L2  TP53"
1.28233241702725e-07,7,70,20.9917431192661,"Path:hsa05230 Central carbon metabolism in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05230 "," EGFR  SIRT3  MTOR  PIK3R1  PKM  TP53  HKDC1"
1.40112373047656e-07,7,71,20.6960847654736,"Path:hsa04520 Adherens junction","http://www.genome.jp/kegg-bin/show_pathway?hsa04520 "," CREBBP  CTNNB1  EGFR  EP300  FYN  SRC  TCF7L2"
1.5287905806787e-07,7,72,20.4086391437309,"Path:hsa04137 Mitophagy-animal","http://www.genome.jp/kegg-bin/show_pathway?hsa04137 "," FOXO3  JUN  MAPK8  RELA  SRC  TP53  UBC"
1.66583874149753e-07,7,73,20.1290687445017,"Path:hsa01524 Platinum drug resistance","http://www.genome.jp/kegg-bin/show_pathway?hsa01524 "," GSTM1  GSTP1  PIK3R1  BAX  BRCA1  TP53  CASP3"
1.72062107622545e-07,9,156,12.1106210303458,"Path:hsa04218 Cellular senescence","http://www.genome.jp/kegg-bin/show_pathway?hsa04218 "," FOXO1  FOXO3  SIRT1  MTOR  IL6  NFKB1  PIK3R1  RELA  TP53"
1.87224873790807e-07,10,210,9.99606815203146,"Path:hsa04015 Rap1 signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04015 "," CTNNB1  EGFR  GNAS  GRIN2A  PIK3R1  PRKCA  PRKCB  PRKD1  RAP1A  SRC"
1.90863269055535e-07,7,75,19.5922935779817,"Path:hsa00980 Metabolism of xenobiotics by cytochrome P450","http://www.genome.jp/kegg-bin/show_pathway?hsa00980 "," CYP1A1  CYP1A2  CYP1B1  CYP2A6  CYP2B6  GSTM1  GSTP1"
1.90863269055535e-07,8,113,14.8614110578875,"Path:hsa04725 Cholinergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04725 "," CREB1  FYN  GNB1  JAK2  PIK3R1  PRKACB  PRKCA  PRKCB"
1.90863269055535e-07,7,75,19.5922935779817,"Path:hsa04918 Thyroid hormone synthesis","http://www.genome.jp/kegg-bin/show_pathway?hsa04918 "," CREB1  GNAS  GSR  PRKACB  PRKCA  PRKCB  TSHR"
2.05133727672953e-07,7,76,19.3345002414293,"Path:hsa05140 Leishmaniasis","http://www.genome.jp/kegg-bin/show_pathway?hsa05140 "," JAK1  JAK2  JUN  NFKB1  PRKCB  PTGS2  RELA"
2.05133727672953e-07,7,76,19.3345002414293,"Path:hsa05220 Chronic myeloid leukemia","http://www.genome.jp/kegg-bin/show_pathway?hsa05220 "," ABL1  NFKB1  PIK3R1  BAX  RELA  STAT5B  TP53"
