"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
7.19553569958654e-13,15,197,15.9835607507102,"Path:hsa05207 Chemical carcinogenesis-receptor activation","http://www.genome.jp/kegg-bin/show_pathway?hsa05207 "," PTGES3  CREB1  CYP1A1  CYP2B6  CYP3A4  EGFR  EPHX2  GSTA3  GSTM1  NFKB1  PRKACB  PRKACG  PRKCA  PRKCB  STAT3"
9.77630923606724e-12,11,89,25.9448510462839,"Path:hsa04211 Longevity regulating pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04211 "," CREB1  FOXO1  FOXO3  SIRT1  NFKB1  PRKAG2  PRKAG3  PRKACB  PRKACG  BAX  TP53"
1.6669563429154e-11,13,162,16.8452259599049,"Path:hsa05161 Hepatitis B","http://www.genome.jp/kegg-bin/show_pathway?hsa05161 "," CREB1  CREBBP  EP300  IL6  NFKB1  PRKCA  PRKCB  MAPK8  BAX  STAT3  TP53  YWHAB  CASP3"
1.6669563429154e-11,10,68,30.8702104695089,"Path:hsa05204 Chemical carcinogenesis-DNA adducts","http://www.genome.jp/kegg-bin/show_pathway?hsa05204 "," CYP1A1  CYP2A6  CYP2C8  CYP2C9  CYP3A4  GSTA3  GSTM1  GSTP1  PTGS2  CBR1"
1.81236248819512e-11,10,69,30.4228161148783,"Path:hsa00982 Drug metabolism-cytochrome P450","http://www.genome.jp/kegg-bin/show_pathway?hsa00982 "," CYP2A6  CYP2B6  CYP2C8  CYP2C9  CYP3A4  GSTA3  GSTM1  GSTP1  AOX1  MAOB"
2.32556184611229e-11,12,131,19.2290776665033,"Path:hsa04068 FoxO signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04068 "," CREBBP  EGFR  EP300  FOXO1  FOXO3  SIRT1  IL6  PRKAG2  PRKAG3  MAPK8  STAT3  STK4"
1.00350518973961e-10,14,235,12.5057193050947,"Path:hsa04014 Ras signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04014 "," EGFR  ABL1  GRIN2A  NFKB1  PLCG2  PRKACB  PRKACG  PRKCA  PRKCB  MAPK8  RAC2  RAP1A  RAP1B  STK4"
1.47042064713246e-10,15,294,10.7100730200337,"Path:hsa04010 MAPK signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04010 "," EGFR  JUND  NFKB1  PRKACB  PRKACG  PRKCA  PRKCB  MAPK8  RAC2  RAP1A  RAP1B  STK4  TP53  TRAF2  CASP3"
1.66155772080892e-10,14,246,11.9465204743791,"Path:hsa05131 Shigellosis","http://www.genome.jp/kegg-bin/show_pathway?hsa05131 "," NLRP3  EGFR  FOXO1  FOXO3  IL18  NFKB1  PLCG2  MAPK8  BAX  TP53  TRAF2  UBA52  UBC  HKDC1"
3.9250298301515e-10,9,67,28.1978638915514,"Path:hsa04720 Long-term potentiation","http://www.genome.jp/kegg-bin/show_pathway?hsa04720 "," CREBBP  EP300  GRIN2A  PRKACB  PRKACG  PRKCA  PRKCB  RAP1A  RAP1B"
4.91568470130533e-10,9,69,27.3805345033905,"Path:hsa05031 Amphetamine addiction","http://www.genome.jp/kegg-bin/show_pathway?hsa05031 "," CREB1  SIRT1  GRIN2A  MAOB  PDYN  PRKACB  PRKACG  PRKCA  PRKCB"
5.32457158399527e-10,13,221,12.3480841878036,"Path:hsa04024 cAMP signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04024 "," CREB1  CREBBP  EP300  GRIN2A  NFKB1  POMC  PRKACB  PRKACG  MAPK8  RAC2  RAP1A  RAP1B  TSHR"
5.32457158399527e-10,10,100,20.9917431192661,"Path:hsa04933 AGE-RAGE signaling pathway in diabetic complications","http://www.genome.jp/kegg-bin/show_pathway?hsa04933 "," FOXO1  IL6  NFKB1  PLCG2  PRKCA  PRKCB  MAPK8  BAX  STAT3  CASP3"
6.38384494717399e-10,9,72,26.2396788990826,"Path:hsa05223 Non-small cell lung cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05223 "," EGFR  FOXO3  PLCG2  PRKCA  PRKCB  BAX  STAT3  STK4  TP53"
8.59334561983466e-10,9,75,25.1900917431193,"Path:hsa00980 Metabolism of xenobiotics by cytochrome P450","http://www.genome.jp/kegg-bin/show_pathway?hsa00980 "," CYP1A1  CYP2A6  CYP2B6  CYP2C9  CYP3A4  GSTA3  GSTM1  GSTP1  CBR1"
8.59334561983466e-10,10,106,19.8035312445906,"Path:hsa04922 Glucagon signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04922 "," CREB1  CREBBP  EP300  FOXO1  SIRT1  PRKAG2  PRKAG3  PRKACB  PRKACG  PYGM"
9.83114501762245e-10,10,108,19.4367991845056,"Path:hsa04931 Insulin resistance","http://www.genome.jp/kegg-bin/show_pathway?hsa04931 "," CREB1  FOXO1  IL6  NFKB1  PRKAG2  PRKAG3  PRKCB  MAPK8  PYGM  STAT3"
1.03965142498259e-09,10,109,19.2584799259322,"Path:hsa04066 HIF-1 signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04066 "," CREBBP  EGFR  EP300  IL6  NFKB1  PLCG2  PRKCA  PRKCB  STAT3  HKDC1"
1.84611451356439e-09,11,155,14.8973660846404,"Path:hsa04934 Cushing syndrome","http://www.genome.jp/kegg-bin/show_pathway?hsa04934 "," CREB1  CTNNB1  EGFR  MEN1  KMT2A  POMC  PRKACB  PRKACG  RAP1A  RAP1B  KMT2D"
2.32785839949897e-09,10,119,17.6401202682908,"Path:hsa04722 Neurotrophin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04722 "," FOXO3  ABL1  NFKB1  PLCG2  MAPK8  BAX  RAP1A  RAP1B  TP53  TP73"
2.44788609789654e-09,10,120,17.493119266055,"Path:hsa04935 Growth hormone synthesis secretion and action","http://www.genome.jp/kegg-bin/show_pathway?hsa04935 "," CREB1  CREBBP  EP300  PLCG2  PRKACB  PRKACG  PRKCA  PRKCB  MAPK8  STAT3"
2.57484938305219e-09,10,121,17.3485480324513,"Path:hsa04919 Thyroid hormone signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04919 "," CREBBP  CTNNB1  EP300  FOXO1  PLCG2  PRKACB  PRKACG  PRKCA  PRKCB  TP53"
3.60918540365326e-09,11,167,13.8268966653848,"Path:hsa05225 Hepatocellular carcinoma","http://www.genome.jp/kegg-bin/show_pathway?hsa05225 "," CTNNB1  EGFR  GSTA3  GSTM1  GSTP1  NFE2L2  PLCG2  PRKCA  PRKCB  BAX  TP53"
5.61197181326994e-09,12,223,11.2960052659728,"Path:hsa05208 Chemical carcinogenesis-reactive oxygen species","http://www.genome.jp/kegg-bin/show_pathway?hsa05208 "," CYP1A1  EGFR  EPHX2  FOXO3  ABL1  GSTA3  GSTM1  NFE2L2  NFKB1  PRKD1  MAPK8  CBR1"
6.66043231823612e-09,9,97,19.4768750591128,"Path:hsa05215 Prostate cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05215 "," CREB1  CREBBP  CTNNB1  EGFR  EP300  FOXO1  GSTP1  NFKB1  TP53"
6.89101583757858e-09,16,476,7.05604810731632,"Path:hsa05022 Pathways of neurodegeneration-multiple diseases","http://www.genome.jp/kegg-bin/show_pathway?hsa05022 "," CDK5  CTNNB1  GRIN2A  IL6  NFKB1  PRKN  PDYN  PRKCA  PRKCB  MAPK8  PTGS2  BAX  TRAF2  UBA52  UBC  CASP3"
8.24680120069715e-09,8,68,24.6961683756071,"Path:hsa00830 Retinol metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00830 "," CYP1A1  CYP2A6  CYP2B6  CYP2C8  CYP2C9  CYP3A4  ALDH1A1  AOX1"
8.82387830186719e-09,9,101,18.7055136706331,"Path:hsa04916 Melanogenesis","http://www.genome.jp/kegg-bin/show_pathway?hsa04916 "," CREB1  CREBBP  CTNNB1  EP300  POMC  PRKACB  PRKACG  PRKCA  PRKCB"
9.52778611848668e-09,10,141,14.8877610774937,"Path:hsa04936 Alcoholic liver disease","http://www.genome.jp/kegg-bin/show_pathway?hsa04936 "," CTNNB1  FOXO1  FOXO3  SIRT1  IL6  NFKB1  PRKAG2  PRKAG3  MAPK8  CASP3"
2.08377655721099e-08,9,112,16.8683650065531,"Path:hsa04726 Serotonergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04726 "," CYP2C8  CYP2C9  MAOB  PRKACB  PRKACG  PRKCA  PRKCB  PTGS2  CASP3"
2.08377655721099e-08,7,49,29.9882044560944,"Path:hsa05030 Cocaine addiction","http://www.genome.jp/kegg-bin/show_pathway?hsa05030 "," CREB1  GRIN2A  MAOB  NFKB1  PDYN  PRKACB  PRKACG"
2.4555858023986e-08,8,79,21.2574613865985,"Path:hsa01521 EGFR tyrosine kinase inhibitor resistance","http://www.genome.jp/kegg-bin/show_pathway?hsa01521 "," EGFR  FOXO3  IL6  PLCG2  PRKCA  PRKCB  BAX  STAT3"
3.36429006247889e-08,9,119,15.8761082414617,"Path:hsa04071 Sphingolipid signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04071 "," FYN  NFKB1  PRKCA  PRKCB  MAPK8  BAX  RAC2  TP53  TRAF2"
3.75830949363562e-08,13,331,8.24449125530087,"Path:hsa05165 Human papillomavirus infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05165 "," CREB1  CREBBP  CTNNB1  EGFR  EP300  FOXO1  NFKB1  PRKACB  PRKACG  PTGS2  BAX  TP53  CASP3"
5.05949274098944e-08,10,170,12.3480841878036,"Path:hsa04310 Wnt signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04310 "," CREBBP  CTNNB1  EP300  PRKACB  PRKACG  PRKCA  PRKCB  MAPK8  RAC2  TP53"
5.12481323631301e-08,10,171,12.2758731691614,"Path:hsa05164 Influenza A","http://www.genome.jp/kegg-bin/show_pathway?hsa05164 "," NLRP3  CREBBP  EP300  IL6  IL18  NFKB1  PRKCA  PRKCB  BAX  CASP3"
5.12481323631301e-08,11,222,10.4013141581949,"Path:hsa05166 Human T-cell leukemia virus 1 infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05166 "," ANAPC10  CREB1  CREBBP  EP300  IL6  NFKB1  PRKACB  PRKACG  MAPK8  BAX  TP53"
8.62587989166993e-08,7,61,24.0888855466988,"Path:hsa00590 Arachidonic acid metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00590 "," PTGES3  CYP2B6  CYP2C8  CYP2C9  EPHX2  PTGS2  CBR1"
9.48815971749449e-08,7,62,23.7003551346552,"Path:hsa04213 Longevity regulating pathway-multiple species","http://www.genome.jp/kegg-bin/show_pathway?hsa04213 "," FOXO1  FOXO3  SIRT1  PRKAG2  PRKAG3  PRKACB  PRKACG"
1.06362422911491e-07,9,138,13.6902672516953,"Path:hsa05418 Fluid shear stress and atherosclerosis","http://www.genome.jp/kegg-bin/show_pathway?hsa05418 "," CTNNB1  GSTA3  GSTM1  GSTP1  NFE2L2  NFKB1  MAPK8  RAC2  TP53"
1.35739207078038e-07,10,191,10.9904414236995,"Path:hsa04062 Chemokine signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04062 "," FOXO3  NFKB1  PLCG2  PRKACB  PRKACG  PRKCB  RAC2  RAP1A  RAP1B  STAT3"
1.43753729596966e-07,6,39,32.2949894142555,"Path:hsa00260 Glycine serine and threonine metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00260 "," SDS  MAOB  PSPH  SRR  SHMT2  AGXT2"
1.75092090755602e-07,10,197,10.6557071671401,"Path:hsa05130 Pathogenic Escherichia coli infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05130 "," NLRP3  ABL1  FYN  IL6  IL18  NFKB1  MAPK8  BAX  TRAF2  CASP3"
1.83785598949039e-07,7,69,21.2959712804148,"Path:hsa04920 Adipocytokine signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04920 "," NFKB1  PRKAG2  PRKAG3  POMC  MAPK8  STAT3  TRAF2"
2.13795069899669e-07,10,202,10.3919520392406,"Path:hsa05205 Proteoglycans in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05205 "," CTNNB1  EGFR  PLCG2  PRKACB  PRKACG  PRKCA  PRKCB  STAT3  TP53  CASP3"
2.63493884586682e-07,7,73,20.1290687445017,"Path:hsa01524 Platinum drug resistance","http://www.genome.jp/kegg-bin/show_pathway?hsa01524 "," GSTA3  GSTM1  GSTP1  BAX  BRCA1  TP53  CASP3"
2.68777513377116e-07,11,266,8.68079602676416,"Path:hsa05012 Parkinson disease","http://www.genome.jp/kegg-bin/show_pathway?hsa05012 "," MAOB  NFE2L2  PRKN  PRKACB  PRKACG  MAPK8  BAX  TP53  UBA52  UBC  CASP3"
2.80708479332912e-07,9,157,12.0334833167767,"Path:hsa05160 Hepatitis C","http://www.genome.jp/kegg-bin/show_pathway?hsa05160 "," CTNNB1  EGFR  NFKB1  BAX  STAT3  TP53  TRAF2  YWHAB  CASP3"
3.31661723262168e-07,7,76,19.3345002414293,"Path:hsa05212 Pancreatic cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05212 "," EGFR  NFKB1  MAPK8  BAX  RAC2  STAT3  TP53"
7.16216076541158e-07,10,232,9.04816513761468,"Path:hsa05171 Coronavirus disease-COVID-19","http://www.genome.jp/kegg-bin/show_pathway?hsa05171 "," NLRP3  EGFR  IL6  NFKB1  PLCG2  PRKCA  PRKCB  MAPK8  STAT3  UBA52"
7.58256099245309e-07,7,86,17.0863025389375,"Path:hsa05210 Colorectal cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05210 "," CTNNB1  EGFR  MAPK8  BAX  RAC2  TP53  CASP3"
8.07025894675148e-07,9,179,10.5545077135975,"Path:hsa05152 Tuberculosis","http://www.genome.jp/kegg-bin/show_pathway?hsa05152 "," CREB1  CREBBP  EP300  IL6  IL18  NFKB1  MAPK8  BAX  CASP3"
9.38303538283558e-07,8,132,12.7222685571309,"Path:hsa04728 Dopaminergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04728 "," CREB1  GRIN2A  MAOB  PRKACB  PRKACG  PRKCA  PRKCB  MAPK8"
1.22083038237059e-06,7,93,15.8002367564368,"Path:hsa04657 IL-17 signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04657 "," IL6  JUND  NFKB1  MAPK8  PTGS2  TRAF2  CASP3"
1.22083038237059e-06,8,137,12.2579521864327,"Path:hsa04910 Insulin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04910 "," FOXO1  PRKAG2  PRKAG3  PRKACB  PRKACG  MAPK8  PYGM  HKDC1"
1.33213416841093e-06,8,139,12.0815787736783,"Path:hsa05162 Measles","http://www.genome.jp/kegg-bin/show_pathway?hsa05162 "," IL6  NFKB1  MAPK8  BAX  STAT3  TP53  TP73  CASP3"
1.69616658990353e-06,7,98,14.9941022280472,"Path:hsa04925 Aldosterone synthesis and secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04925 "," CREB1  POMC  PRKACB  PRKACG  PRKCA  PRKCB  PRKD1"
1.87879523443005e-06,9,200,9.44628440366973,"Path:hsa04510 Focal adhesion","http://www.genome.jp/kegg-bin/show_pathway?hsa04510 "," CTNNB1  EGFR  FYN  PRKCA  PRKCB  MAPK8  RAC2  RAP1A  RAP1B"
2.01282308444705e-06,9,202,9.35275683531656,"Path:hsa05169 Epstein-Barr virus infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05169 "," IL6  NFKB1  PLCG2  MAPK8  BAX  STAT3  TP53  TRAF2  CASP3"
2.13355870737701e-06,7,102,14.4060982191042,"Path:hsa05146 Amoebiasis","http://www.genome.jp/kegg-bin/show_pathway?hsa05146 "," IL6  NFKB1  PRKACB  PRKACG  PRKCA  PRKCB  CASP3"
2.58719082970481e-06,9,210,8.99646133682831,"Path:hsa04015 Rap1 signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04015 "," CTNNB1  EGFR  GRIN2A  PRKCA  PRKCB  PRKD1  RAC2  RAP1A  RAP1B"
2.58719082970481e-06,8,154,10.904801620398,"Path:hsa04921 Oxytocin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04921 "," EGFR  PRKAG2  PRKAG3  PRKACB  PRKACG  PRKCA  PRKCB  PTGS2"
2.58719082970481e-06,7,106,13.8624718712134,"Path:hsa04928 Parathyroid hormone synthesis secretion and action","http://www.genome.jp/kegg-bin/show_pathway?hsa04928 "," CREB1  EGFR  JUND  PRKACB  PRKACG  PRKCA  PRKCB"
2.58719082970481e-06,10,273,7.68928319387035,"Path:hsa05020 Prion disease","http://www.genome.jp/kegg-bin/show_pathway?hsa05020 "," CREB1  FYN  GRIN2A  IL6  PRKACB  PRKACG  MAPK8  BAX  RAC2  CASP3"
2.58719082970481e-06,9,210,8.99646133682831,"Path:hsa05170 Human immunodeficiency virus 1 infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05170 "," NFKB1  PLCG2  PRKCA  PRKCB  MAPK8  BAX  RAC2  TRAF2  CASP3"
2.65390140349047e-06,8,155,10.8344480615567,"Path:hsa04932 Non-alcoholic fatty liver disease","http://www.genome.jp/kegg-bin/show_pathway?hsa04932 "," IL6  NFKB1  PRKAG2  PRKAG3  MAPK8  BAX  TRAF2  CASP3"
3.65952881943354e-06,7,112,13.1198394495413,"Path:hsa04668 TNF signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04668 "," CREB1  IL6  NFKB1  MAPK8  PTGS2  TRAF2  CASP3"
3.71823261780089e-06,6,71,17.7395012275488,"Path:hsa04520 Adherens junction","http://www.genome.jp/kegg-bin/show_pathway?hsa04520 "," CREBBP  CTNNB1  EGFR  EP300  FYN  RAC2"
3.96947656332077e-06,6,72,17.493119266055,"Path:hsa04137 Mitophagy-animal","http://www.genome.jp/kegg-bin/show_pathway?hsa04137 "," FOXO3  PRKN  MAPK8  TP53  UBA52  UBC"
3.96947656332077e-06,7,114,12.8896668276195,"Path:hsa04670 Leukocyte transendothelial migration","http://www.genome.jp/kegg-bin/show_pathway?hsa04670 "," CTNNB1  PLCG2  PRKCA  PRKCB  RAC2  RAP1A  RAP1B"
4.89656367152635e-06,6,75,16.7933944954128,"Path:hsa04918 Thyroid hormone synthesis","http://www.genome.jp/kegg-bin/show_pathway?hsa04918 "," CREB1  PRKACB  PRKACG  PRKCA  PRKCB  TSHR"
4.89656367152635e-06,6,75,16.7933944954128,"Path:hsa05214 Glioma","http://www.genome.jp/kegg-bin/show_pathway?hsa05214 "," EGFR  PLCG2  PRKCA  PRKCB  BAX  TP53"
7.49200348725316e-06,7,126,11.6620795107034,"Path:hsa04380 Osteoclast differentiation","http://www.genome.jp/kegg-bin/show_pathway?hsa04380 "," CREB1  FYN  JUND  NFKB1  PLCG2  MAPK8  TRAF2"
8.66156624286352e-06,7,129,11.3908683592917,"Path:hsa04926 Relaxin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04926 "," CREB1  EGFR  NFKB1  PRKACB  PRKACG  PRKCA  MAPK8"
9.12773210231628e-06,6,84,14.9941022280472,"Path:hsa04012 ErbB signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04012 "," EGFR  ABL1  PLCG2  PRKCA  PRKCB  MAPK8"
9.12773210231628e-06,9,249,7.58737703106002,"Path:hsa05132 Salmonella infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05132 "," NLRP3  CTNNB1  IL6  IL18  NFKB1  MAPK8  BAX  TRAF2  CASP3"
1.18827828159507e-05,7,136,10.8045736643281,"Path:hsa04210 Apoptosis","http://www.genome.jp/kegg-bin/show_pathway?hsa04210 "," PARP1  NFKB1  MAPK8  BAX  TP53  TRAF2  CASP3"
1.23321836275355e-05,7,137,10.7257081631286,"Path:hsa05135 Yersinia infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05135 "," NLRP3  IL6  IL18  NFKB1  MAPK8  RAC2  TRAF2"
1.49631896018746e-05,6,92,13.6902672516953,"Path:hsa05222 Small cell lung cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05222 "," NFKB1  PTGS2  BAX  TP53  TRAF2  CASP3"
1.57566023608674e-05,6,93,13.5430600769458,"Path:hsa04912 GnRH signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04912 "," EGFR  PRKACB  PRKACG  PRKCA  PRKCB  MAPK8"
1.7631819252749e-05,6,95,13.2579430226944,"Path:hsa01522 Endocrine resistance","http://www.genome.jp/kegg-bin/show_pathway?hsa01522 "," EGFR  PRKACB  PRKACG  MAPK8  BAX  TP53"
1.96772651805492e-05,6,97,12.9845833727419,"Path:hsa04713 Circadian entrainment","http://www.genome.jp/kegg-bin/show_pathway?hsa04713 "," CREB1  GRIN2A  PRKACB  PRKACG  PRKCA  PRKCB"
2.0655489001717e-05,6,98,12.8520876240404,"Path:hsa04750 Inflammatory mediator regulation of TRP channels","http://www.genome.jp/kegg-bin/show_pathway?hsa04750 "," PLCG2  PRKACB  PRKACG  PRKCA  PRKCB  MAPK8"
2.28307127319496e-05,5,58,18.0963302752294,"Path:hsa05213 Endometrial cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05213 "," CTNNB1  EGFR  FOXO3  BAX  TP53"
2.45889491940402e-05,5,59,17.7896128129373,"Path:hsa04370 VEGF signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04370 "," PLCG2  PRKCA  PRKCB  PTGS2  RAC2"
2.78957464236629e-05,6,104,12.1106210303458,"Path:hsa04064 NF-kappa B signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04064 "," PARP1  NFKB1  PLCG2  PRKCB  PTGS2  TRAF2"
2.78957464236629e-05,6,104,12.1106210303458,"Path:hsa04625 C-type lectin receptor signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04625 "," NLRP3  IL6  NFKB1  PLCG2  MAPK8  PTGS2"
2.94655033527858e-05,7,159,9.24164791414229,"Path:hsa04217 Necroptosis","http://www.genome.jp/kegg-bin/show_pathway?hsa04217 "," NLRP3  PARP1  MAPK8  BAX  PYGM  STAT3  TRAF2"
4.39608841070661e-05,6,113,11.1460582934156,"Path:hsa04725 Cholinergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04725 "," CREB1  FYN  PRKACB  PRKACG  PRKCA  PRKCB"
4.70117804240938e-05,5,68,15.4351052347545,"Path:hsa04664 Fc epsilon RI signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04664 "," FYN  PLCG2  PRKCA  MAPK8  RAC2"
5.36361754303107e-05,5,70,14.9941022280472,"Path:hsa05120 Epithelial cell signaling in Helicobacter pylori infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05120 "," EGFR  NFKB1  PLCG2  MAPK8  CASP3"
6.29379419449301e-05,6,121,10.4091288194708,"Path:hsa04152 AMPK signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04152 "," CREB1  FOXO1  FOXO3  SIRT1  PRKAG2  PRKAG3"
6.34278881888763e-05,4,36,23.3241590214067,"Path:hsa00500 Starch and sucrose metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00500 "," GAA  GYG1  PYGM  HKDC1"
6.88717486478541e-05,7,183,8.02962851556625,"Path:hsa04621 NOD-like receptor signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04621 "," NLRP3  IL6  IL18  NFKB1  MAPK8  TRAF2  BRCC3"
6.9506352465282e-05,4,37,22.6937763451525,"Path:hsa05143 African trypanosomiasis","http://www.genome.jp/kegg-bin/show_pathway?hsa05143 "," IL6  IL18  PRKCA  PRKCB"
6.95595547251083e-05,6,124,10.1572950577094,"Path:hsa04611 Platelet activation","http://www.genome.jp/kegg-bin/show_pathway?hsa04611 "," FYN  PLCG2  PRKACB  PRKACG  RAP1A  RAP1B"
