"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
1.32435305675049e-12,12,100,25.1900917431193,"Path:hsa04933 AGE-RAGE signaling pathway in diabetic complications","http://www.genome.jp/kegg-bin/show_pathway?hsa04933 "," FOXO1  IL6  JAK2  JUN  PLCB2  PLCG1  PRKCA  MAPK8  MAPK9  RELA  STAT3  CASP3"
2.48423260058073e-12,12,106,23.7642374935087,"Path:hsa04922 Glucagon signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04922 "," CREB1  CREBBP  EP300  FOXO1  SIRT1  GCG  GNAQ  GYS1  PRKAG2  PLCB2  PRKACG  PYGM"
3.21393073496629e-12,15,221,14.2477894474656,"Path:hsa04024 cAMP signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04024 "," CREB1  CREBBP  EP300  GCG  GRIN2A  JUN  POMC  PPP1CA  PRKACG  MAPK8  MAPK9  RAC2  RAP1B  RELA  TSHR"
3.21393073496629e-12,12,109,23.1101759111186,"Path:hsa04066 HIF-1 signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04066 "," CREBBP  EGFR  EP300  ERBB2  HK2  HK3  IL6  PLCG1  PRKCA  PRKCG  RELA  STAT3"
1.23063781724482e-11,16,294,11.4240778880359,"Path:hsa04010 MAPK signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04010 "," EGFR  ERBB2  JUN  JUND  PRKACG  PRKCA  PRKCG  MAPK8  MAPK9  RAC2  RAP1B  RELA  STK4  TP53  TRAF2  CASP3"
1.23063781724482e-11,14,200,14.6942201834862,"Path:hsa04510 Focal adhesion","http://www.genome.jp/kegg-bin/show_pathway?hsa04510 "," CTNNB1  EGFR  ERBB2  FYN  ITGB1  JUN  SHC4  PPP1CA  PRKCA  PRKCG  MAPK8  MAPK9  RAC2  RAP1B"
1.23063781724482e-11,10,67,31.3309598795016,"Path:hsa04720 Long-term potentiation","http://www.genome.jp/kegg-bin/show_pathway?hsa04720 "," CREBBP  EP300  GNAQ  GRIN2A  PLCB2  PPP1CA  PRKACG  PRKCA  PRKCG  RAP1B"
2.16406449568783e-11,12,131,19.2290776665033,"Path:hsa04068 FoxO signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04068 "," CREBBP  EGFR  EP300  FOXO1  SIRT1  IL6  ATM  PRKAG2  MAPK8  MAPK9  STAT3  STK4"
5.6657935678208e-11,11,108,21.3804791029562,"Path:hsa04931 Insulin resistance","http://www.genome.jp/kegg-bin/show_pathway?hsa04931 "," CREB1  FOXO1  GYS1  IL6  PRKAG2  PPP1CA  MAPK8  MAPK9  PYGM  RELA  STAT3"
8.92962821182353e-11,14,235,12.5057193050947,"Path:hsa04014 Ras signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04014 "," EGFR  ABL1  GRIN2A  SHC4  PLCG1  PRKACG  PRKCA  PRKCG  MAPK8  MAPK9  RAC2  RAP1B  RELA  STK4"
9.90061458836404e-11,11,115,20.0790586358197,"Path:hsa01200 Carbon metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa01200 "," SDS  DLD  AGXT  G6PD  GCSH  GLUD2  HK2  HK3  PSPH  SHMT2  TKT"
9.90061458836404e-11,10,84,24.9901703800786,"Path:hsa04012 ErbB signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04012 "," EGFR  ERBB2  ABL1  JUN  SHC4  PLCG1  PRKCA  PRKCG  MAPK8  MAPK9"
1.26010758616538e-10,8,39,43.059985885674,"Path:hsa00260 Glycine serine and threonine metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00260 "," SDS  DLD  AGXT  GCSH  PSPH  SRR  SHMT2  AGXT2"
1.26010758616538e-10,11,119,19.4041322951199,"Path:hsa04071 Sphingolipid signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04071 "," FYN  GNAQ  PLCB2  PRKCA  PRKCG  MAPK8  MAPK9  RAC2  RELA  TP53  TRAF2"
1.26010758616538e-10,18,476,7.93805412073086,"Path:hsa05022 Pathways of neurodegeneration-multiple diseases","http://www.genome.jp/kegg-bin/show_pathway?hsa05022 "," CDK5  CTNNB1  GNAQ  GRIN2A  IL6  PDYN  PLCB2  PLCG1  PRKCA  PRKCG  MAPK8  MAPK9  PTGS2  RELA  TRAF2  UBA52  UBC  CASP3"
1.53972629128546e-10,13,202,13.5095376510128,"Path:hsa05203 Viral carcinogenesis","http://www.genome.jp/kegg-bin/show_pathway?hsa05203 "," HDAC5  CREB1  CREBBP  EP300  JUN  PRKACG  RELA  STAT3  TP53  TRAF2  YWHAB  CASP3  H4C6"
2.41754170034289e-10,13,210,12.9948885976409,"Path:hsa04015 Rap1 signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04015 "," CTNNB1  EGFR  GNAQ  GRIN2A  ITGB1  PLCB2  PLCG1  PRKCA  PRKCG  PRKD1  RAC2  RAP1B  DOCK4"
3.07525668758436e-10,12,170,14.8177010253643,"Path:hsa04310 Wnt signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04310 "," CREBBP  CTNNB1  EP300  JUN  PLCB2  PRKACG  PRKCA  PRKCG  MAPK8  MAPK9  RAC2  TP53"
3.25014811492667e-10,10,97,21.6409722879031,"Path:hsa05215 Prostate cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05215 "," CREB1  CREBBP  CTNNB1  EGFR  EP300  ERBB2  FOXO1  GSTP1  RELA  TP53"
3.60227519517531e-10,9,69,27.3805345033905,"Path:hsa05031 Amphetamine addiction","http://www.genome.jp/kegg-bin/show_pathway?hsa05031 "," CREB1  SIRT1  GRIN2A  JUN  PDYN  PPP1CA  PRKACG  PRKCA  PRKCG"
4.57206404753061e-10,10,101,20.7839040784812,"Path:hsa04916 Melanogenesis","http://www.genome.jp/kegg-bin/show_pathway?hsa04916 "," CREB1  CREBBP  CTNNB1  EP300  GNAQ  PLCB2  POMC  PRKACG  PRKCA  PRKCG"
4.60485723979224e-10,11,137,16.854684256345,"Path:hsa04910 Insulin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04910 "," FOXO1  GYS1  HK2  HK3  SHC4  PRKAG2  PPP1CA  PRKACG  MAPK8  MAPK9  PYGM"
4.83298881591424e-10,11,138,16.7325488631831,"Path:hsa05418 Fluid shear stress and atherosclerosis","http://www.genome.jp/kegg-bin/show_pathway?hsa05418 "," CTNNB1  GSTM1  GSTP1  JUN  NFE2L2  MAPK8  MAPK9  RAC2  RELA  TP53  GSTO1"
1.10968076816911e-09,9,79,23.9146440599234,"Path:hsa01521 EGFR tyrosine kinase inhibitor resistance","http://www.genome.jp/kegg-bin/show_pathway?hsa01521 "," EGFR  ERBB2  IL6  JAK2  SHC4  PLCG1  PRKCA  PRKCG  STAT3"
1.83233203288467e-09,12,202,12.4703424470887,"Path:hsa05205 Proteoglycans in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05205 "," CTNNB1  EGFR  ERBB2  ITGB1  PLCG1  PPP1CA  PRKACG  PRKCA  PRKCG  STAT3  TP53  CASP3"
1.88592110904817e-09,12,203,12.4089121887287,"Path:hsa05415 Diabetic cardiomyopathy","http://www.genome.jp/kegg-bin/show_pathway?hsa05415 "," PARP1  G6PD  GSR  GYS1  PLCB2  PPP1CA  PRKCA  PRKCG  MAPK8  MAPK9  RAC2  RELA"
1.97592710430444e-09,10,119,17.6401202682908,"Path:hsa04722 Neurotrophin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04722 "," ABL1  JUN  SHC4  PLCG1  MAPK8  MAPK9  RAP1B  RELA  TP53  TP73"
2.26993300874338e-09,10,121,17.3485480324513,"Path:hsa04919 Thyroid hormone signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04919 "," CREBBP  CTNNB1  EP300  FOXO1  PLCB2  PLCG1  PRKACG  PRKCA  PRKCG  TP53"
2.57256764395776e-09,12,210,11.9952817824377,"Path:hsa05170 Human immunodeficiency virus 1 infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05170 "," GNAQ  JUN  ATM  PLCG1  PRKCA  PRKCG  MAPK8  MAPK9  RAC2  RELA  TRAF2  CASP3"
3.11715192479585e-09,11,167,13.8268966653848,"Path:hsa05225 Hepatocellular carcinoma","http://www.genome.jp/kegg-bin/show_pathway?hsa05225 "," CTNNB1  EGFR  GSTM1  GSTP1  SHC4  NFE2L2  PLCG1  PRKCA  PRKCG  TP53  GSTO1"
3.96189758523081e-09,10,129,16.2726690847024,"Path:hsa04926 Relaxin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04926 "," CREB1  EGFR  JUN  SHC4  PLCB2  PRKACG  PRKCA  MAPK8  MAPK9  RELA"
3.97273155598812e-09,9,93,20.3145901154188,"Path:hsa04657 IL-17 signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04657 "," IL6  JUN  JUND  MAPK8  MAPK9  PTGS2  RELA  TRAF2  CASP3"
4.62973227588529e-09,10,132,15.9028356964137,"Path:hsa04728 Dopaminergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04728 "," CREB1  GNAQ  GRIN2A  PLCB2  PPP1CA  PRKACG  PRKCA  PRKCG  MAPK8  MAPK9"
4.62973227588529e-09,12,223,11.2960052659728,"Path:hsa05208 Chemical carcinogenesis-reactive oxygen species","http://www.genome.jp/kegg-bin/show_pathway?hsa05208 "," CYP1A1  EGFR  EPHX2  ABL1  GSTM1  JUN  NFE2L2  PRKD1  MAPK8  MAPK9  RELA  GSTO1"
5.9480796303246e-09,9,98,19.2781314360607,"Path:hsa04750 Inflammatory mediator regulation of TRP channels","http://www.genome.jp/kegg-bin/show_pathway?hsa04750 "," GNAQ  PLCB2  PLCG1  PPP1CA  PRKACG  PRKCA  PRKCG  MAPK8  MAPK9"
6.38001035395351e-09,10,137,15.3224402330409,"Path:hsa05135 Yersinia infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05135 "," GNAQ  IL6  ITGB1  JUN  PLCG1  MAPK8  MAPK9  RAC2  RELA  TRAF2"
7.65766969764049e-09,8,69,24.3382528919027,"Path:hsa04920 Adipocytokine signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04920 "," JAK2  PRKAG2  POMC  MAPK8  MAPK9  RELA  STAT3  TRAF2"
9.67025003653869e-09,11,189,12.2174166302607,"Path:hsa04613 Neutrophil extracellular trap formation","http://www.genome.jp/kegg-bin/show_pathway?hsa04613 "," HDAC6  HDAC5  H2AC8  PLCB2  PLCG1  PRKCA  PRKCG  RAC2  RELA  H3C11  H4C6"
1.03909359414958e-08,8,72,23.3241590214067,"Path:hsa05223 Non-small cell lung cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05223 "," EGFR  ERBB2  PLCG1  PRKCA  PRKCG  STAT3  STK4  TP53"
1.4185487659302e-08,8,75,22.3911926605505,"Path:hsa04918 Thyroid hormone synthesis","http://www.genome.jp/kegg-bin/show_pathway?hsa04918 "," CREB1  GNAQ  GSR  PLCB2  PRKACG  PRKCA  PRKCG  TSHR"
1.54825353575181e-08,8,76,22.0965717044906,"Path:hsa05212 Pancreatic cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05212 "," EGFR  ERBB2  MAPK8  MAPK9  RAC2  RELA  STAT3  TP53"
1.70074219337056e-08,9,112,16.8683650065531,"Path:hsa04668 TNF signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04668 "," CREB1  IL6  JUN  MAPK8  MAPK9  PTGS2  RELA  TRAF2  CASP3"
1.732380129757e-08,10,154,13.6310020254974,"Path:hsa04921 Oxytocin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04921 "," EGFR  GNAQ  JUN  PRKAG2  PLCB2  PPP1CA  PRKACG  PRKCA  PRKCG  PTGS2"
1.8104030502099e-08,10,155,13.5430600769458,"Path:hsa04934 Cushing syndrome","http://www.genome.jp/kegg-bin/show_pathway?hsa04934 "," CREB1  CTNNB1  EGFR  GNAQ  MEN1  KMT2A  PLCB2  POMC  PRKACG  RAP1B"
2.27463469740983e-08,10,159,13.2023541630604,"Path:hsa04217 Necroptosis","http://www.genome.jp/kegg-bin/show_pathway?hsa04217 "," PARP1  GLUD2  H2AC8  JAK2  MAPK8  MAPK9  PYGM  STAT3  STAT4  TRAF2"
3.09137734018912e-08,13,331,8.24449125530087,"Path:hsa05165 Human papillomavirus infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05165 "," CREB1  CREBBP  CTNNB1  EGFR  EP300  FOXO1  ITGB1  ATM  PRKACG  PTGS2  RELA  TP53  CASP3"
3.74795970895359e-08,8,86,19.5272029016428,"Path:hsa05210 Colorectal cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05210 "," CTNNB1  EGFR  JUN  MAPK8  MAPK9  RAC2  TP53  CASP3"
4.3150285846467e-08,11,222,10.4013141581949,"Path:hsa05166 Human T-cell leukemia virus 1 infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05166 "," CREB1  CREBBP  EP300  IL6  JUN  ATM  PRKACG  MAPK8  MAPK9  RELA  TP53"
6.6485684682288e-08,8,93,18.0574134359278,"Path:hsa04912 GnRH signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04912 "," EGFR  GNAQ  JUN  PLCB2  PRKACG  PRKCA  MAPK8  MAPK9"
6.6485684682288e-08,11,232,9.95298165137615,"Path:hsa05171 Coronavirus disease-COVID-19","http://www.genome.jp/kegg-bin/show_pathway?hsa05171 "," EGFR  IL6  JUN  PLCG1  PRKCA  PRKCG  MAPK8  MAPK9  RELA  STAT3  UBA52"
7.62311826614514e-08,6,36,34.9862385321101,"Path:hsa00500 Starch and sucrose metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00500 "," GAA  GYG1  GYS1  HK2  HK3  PYGM"
7.62311826614514e-08,8,95,17.6772573635925,"Path:hsa01522 Endocrine resistance","http://www.genome.jp/kegg-bin/show_pathway?hsa01522 "," EGFR  ERBB2  JUN  SHC4  PRKACG  MAPK8  MAPK9  TP53"
7.77922287438833e-08,9,136,13.891594711279,"Path:hsa04210 Apoptosis","http://www.genome.jp/kegg-bin/show_pathway?hsa04210 "," PARP1  JUN  ATM  MAPK8  MAPK9  RELA  TP53  TRAF2  CASP3"
8.80053537496276e-08,10,186,11.2858833974549,"Path:hsa05034 Alcoholism","http://www.genome.jp/kegg-bin/show_pathway?hsa05034 "," HDAC5  CREB1  GRIN2A  H2AC8  SHC4  PDYN  PPP1CA  PRKACG  H3C11  H4C6"
9.02112984986679e-08,8,98,17.1361168320539,"Path:hsa04925 Aldosterone synthesis and secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04925 "," CREB1  GNAQ  PLCB2  POMC  PRKACG  PRKCA  PRKCG  PRKD1"
9.02112984986679e-08,9,139,13.5917761203881,"Path:hsa05162 Measles","http://www.genome.jp/kegg-bin/show_pathway?hsa05162 "," IL6  JUN  MAPK8  MAPK9  RELA  STAT3  TP53  TP73  CASP3"
9.02112984986679e-08,8,98,17.1361168320539,"Path:hsa05231 Choline metabolism in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05231 "," EGFR  JUN  PLCG1  PRKCA  PRKCG  MAPK8  MAPK9  RAC2"
9.8760218272149e-08,9,141,13.3989849697443,"Path:hsa04936 Alcoholic liver disease","http://www.genome.jp/kegg-bin/show_pathway?hsa04936 "," CTNNB1  FOXO1  SIRT1  IL6  PRKAG2  MAPK8  MAPK9  RELA  CASP3"
1.03506293562581e-07,9,142,13.3046259206616,"Path:hsa05017 Spinocerebellar ataxia","http://www.genome.jp/kegg-bin/show_pathway?hsa05017 "," GNAQ  GRIN2A  PDYN  PLCB2  PRKCA  PRKCG  MAPK8  MAPK9  TRAF2"
1.03531444327155e-07,10,191,10.9904414236995,"Path:hsa04062 Chemokine signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04062 "," GNAQ  JAK2  SHC4  PLCB2  PLCG1  PRKACG  RAC2  RAP1B  RELA  STAT3"
1.16780278353596e-07,8,102,16.4641122504047,"Path:hsa05146 Amoebiasis","http://www.genome.jp/kegg-bin/show_pathway?hsa05146 "," GNAQ  IL6  PLCB2  PRKACG  PRKCA  PRKCG  RELA  CASP3"
1.30168359711548e-07,7,68,21.6091473286562,"Path:hsa05204 Chemical carcinogenesis-DNA adducts","http://www.genome.jp/kegg-bin/show_pathway?hsa05204 "," CYP1A1  CYP2A13  CYP3A4  HPGDS  GSTM1  GSTP1  PTGS2"
1.33080482507094e-07,10,197,10.6557071671401,"Path:hsa05130 Pathogenic Escherichia coli infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05130 "," ABL1  FYN  IL6  ITGB1  JUN  MAPK8  MAPK9  RELA  TRAF2  CASP3"
1.51685821698707e-07,8,106,15.8428249956725,"Path:hsa04928 Parathyroid hormone synthesis secretion and action","http://www.genome.jp/kegg-bin/show_pathway?hsa04928 "," CREB1  EGFR  GNAQ  JUND  PLCB2  PRKACG  PRKCA  PRKCG"
1.53320799610498e-07,7,70,20.9917431192661,"Path:hsa05120 Epithelial cell signaling in Helicobacter pylori infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05120 "," EGFR  JUN  PLCG1  MAPK8  MAPK9  RELA  CASP3"
1.67198335097693e-07,7,71,20.6960847654736,"Path:hsa04520 Adherens junction","http://www.genome.jp/kegg-bin/show_pathway?hsa04520 "," CREBBP  CTNNB1  EGFR  EP300  ERBB2  FYN  RAC2"
1.6882872859786e-07,8,108,15.5494393476045,"Path:hsa04659 Th17 cell differentiation","http://www.genome.jp/kegg-bin/show_pathway?hsa04659 "," IL6  JAK2  JUN  PLCG1  MAPK8  MAPK9  RELA  STAT3"
1.79752504660087e-07,7,72,20.4086391437309,"Path:hsa04137 Mitophagy-animal","http://www.genome.jp/kegg-bin/show_pathway?hsa04137 "," JUN  MAPK8  MAPK9  RELA  TP53  UBA52  UBC"
1.95535809922712e-07,7,73,20.1290687445017,"Path:hsa01524 Platinum drug resistance","http://www.genome.jp/kegg-bin/show_pathway?hsa01524 "," ERBB2  GSTM1  GSTP1  ATM  BRCA1  TP53  CASP3"
2.31619327187778e-07,8,113,14.8614110578875,"Path:hsa04725 Cholinergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04725 "," CREB1  FYN  GNAQ  JAK2  PLCB2  PRKACG  PRKCA  PRKCG"
2.52904859578578e-07,7,76,19.3345002414293,"Path:hsa05133 Pertussis","http://www.genome.jp/kegg-bin/show_pathway?hsa05133 "," IL6  ITGB1  JUN  MAPK8  MAPK9  RELA  CASP3"
3.93546393192075e-07,6,49,25.7041752480809,"Path:hsa05030 Cocaine addiction","http://www.genome.jp/kegg-bin/show_pathway?hsa05030 "," CREB1  GRIN2A  JUN  PDYN  PRKACG  RELA"
4.11728519829974e-07,12,354,7.11584512517493,"Path:hsa04151 PI3K-Akt signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04151 "," CREB1  EGFR  ERBB2  GYS1  IL6  ITGB1  JAK2  PRKCA  RELA  BRCA1  TP53  YWHAB"
5.14446658187197e-07,8,126,13.3280908693753,"Path:hsa04380 Osteoclast differentiation","http://www.genome.jp/kegg-bin/show_pathway?hsa04380 "," CREB1  FYN  JUN  JUND  MAPK8  MAPK9  RELA  TRAF2"
5.69667771620511e-07,7,86,17.0863025389375,"Path:hsa04911 Insulin secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04911 "," CREB1  GCG  GNAQ  PLCB2  PRKACG  PRKCA  PRKCG"
6.09081679956498e-07,9,179,10.5545077135975,"Path:hsa05152 Tuberculosis","http://www.genome.jp/kegg-bin/show_pathway?hsa05152 "," CREB1  CREBBP  EP300  IL6  JAK2  MAPK8  MAPK9  RELA  CASP3"
6.99862727060437e-07,10,240,8.74655963302752,"Path:hsa04020 Calcium signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04020 "," EGFR  ERBB2  GNAQ  GRIN2A  PLCB2  PLCG1  PRKACG  PRKCA  PRKCG  CD38"
6.99862727060437e-07,7,89,16.5103597567261,"Path:hsa04211 Longevity regulating pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04211 "," CREB1  FOXO1  SIRT1  PRKAG2  PRKACG  RELA  TP53"
8.66529121197133e-07,7,92,15.9719784603111,"Path:hsa04658 Th1 and Th2 cell differentiation","http://www.genome.jp/kegg-bin/show_pathway?hsa04658 "," JAK2  JUN  PLCG1  MAPK8  MAPK9  RELA  STAT4"
8.98806951273516e-07,6,57,22.0965717044906,"Path:hsa00480 Glutathione metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00480 "," G6PD  HPGDS  GSR  GSTM1  GSTP1  GSTO1"
8.98806951273516e-07,12,384,6.55991972477064,"Path:hsa05010 Alzheimer disease","http://www.genome.jp/kegg-bin/show_pathway?hsa05010 "," CDK5  CTNNB1  GNAQ  GRIN2A  IL6  PLCB2  MAPK8  MAPK9  PTGS2  RELA  TRAF2  CASP3"
9.46587146628532e-07,8,138,12.1691264459513,"Path:hsa04915 Estrogen signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04915 "," CREB1  EGFR  GNAQ  JUN  SHC4  PLCB2  POMC  PRKACG"
1.19251655787926e-06,7,97,15.1486806015322,"Path:hsa04713 Circadian entrainment","http://www.genome.jp/kegg-bin/show_pathway?hsa04713 "," CREB1  GNAQ  GRIN2A  PLCB2  PRKACG  PRKCA  PRKCG"
1.53883131637916e-06,7,101,14.5487328549369,"Path:hsa05142 Chagas disease","http://www.genome.jp/kegg-bin/show_pathway?hsa05142 "," GNAQ  IL6  JUN  PLCB2  MAPK8  MAPK9  RELA"
1.53883131637916e-06,9,202,9.35275683531656,"Path:hsa05169 Epstein-Barr virus infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05169 "," IL6  JUN  MAPK8  MAPK9  RELA  STAT3  TP53  TRAF2  CASP3"
1.54831117186057e-06,8,148,11.3468881725762,"Path:hsa04723 Retrograde endocannabinoid signaling","http://www.genome.jp/kegg-bin/show_pathway?hsa04723 "," GNAQ  PLCB2  PRKACG  PRKCA  PRKCG  MAPK8  MAPK9  PTGS2"
2.17681474654856e-06,8,155,10.8344480615567,"Path:hsa04932 Non-alcoholic fatty liver disease","http://www.genome.jp/kegg-bin/show_pathway?hsa04932 "," IL6  JUN  PRKAG2  MAPK8  MAPK9  RELA  TRAF2  CASP3"
2.3473526853577e-06,6,68,18.5221262817053,"Path:hsa04664 Fc epsilon RI signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04664 "," FYN  PLCG1  PRKCA  MAPK8  MAPK9  RAC2"
2.3473526853577e-06,5,37,28.3672204314406,"Path:hsa05143 African trypanosomiasis","http://www.genome.jp/kegg-bin/show_pathway?hsa05143 "," GNAQ  IL6  PLCB2  PRKCA  PRKCG"
2.3473526853577e-06,8,157,10.6964296149126,"Path:hsa05160 Hepatitis C","http://www.genome.jp/kegg-bin/show_pathway?hsa05160 "," CTNNB1  EGFR  RELA  STAT3  TP53  TRAF2  YWHAB  CASP3"
2.73561765170248e-06,6,70,17.9929226736566,"Path:hsa04917 Prolactin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04917 "," JAK2  SHC4  MAPK8  MAPK9  RELA  STAT3"
2.73561765170248e-06,6,70,17.9929226736566,"Path:hsa05230 Central carbon metabolism in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05230 "," EGFR  ERBB2  G6PD  HK2  HK3  TP53"
2.80945077075263e-06,8,162,10.366292898403,"Path:hsa04630 JAK-STAT signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04630 "," CREBBP  EGFR  EP300  AOX1  IL6  JAK2  STAT3  STAT4"
2.80945077075263e-06,7,112,13.1198394495413,"Path:hsa04726 Serotonergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04726 "," GNAQ  PLCB2  PRKACG  PRKCA  PRKCG  PTGS2  CASP3"
