"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
6.96133427843867e-14,15,161,18.8652228879239,"Path:hsa05206 MicroRNAs in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05206 "," CREBBP  CRK  EGFR  EP300  ABL1  GRB2  RHOA  NFKB1  PIK3R1  PRKCA  PRKCB  PTGS2  BRCA1  TP53  CASP3"
1.40826477770238e-13,14,137,20.6920741554163,"Path:hsa04910 Insulin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04910 "," CRK  FOXO1  GRB2  GYS1  GYS2  HK2  PRKAG2  PIK3R1  PPP1CA  PRKACB  PRKACG  MAPK8  PYGM  HKDC1"
3.27106888268402e-13,16,221,14.6596724462419,"Path:hsa04024 cAMP signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04024 "," CREB1  CREBBP  EP300  GCG  GRIN2A  JUN  RHOA  NFKB1  PIK3R1  POMC  PPP1CA  PRKACB  PRKACG  MAPK8  RAP1B  TSHR"
4.86916534118082e-13,13,119,22.1203986019186,"Path:hsa04722 Neurotrophin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04722 "," CRK  FOXO3  ABL1  GRB2  JUN  RHOA  NFKB1  PIK3R1  MAPK8  BAX  RAP1B  TP53  TP73"
7.40642318113074e-13,16,235,13.7863302579552,"Path:hsa04014 Ras signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04014 "," EGFR  ABL1  GNB1  GRB2  GRIN2A  RHOA  FOXO4  NFKB1  PIK3R1  PRKACB  PRKACG  PRKCA  PRKCB  MAPK8  RAP1B  STK4"
9.57967521830704e-13,12,97,25.0499042058206,"Path:hsa05215 Prostate cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05215 "," CREB1  CREBBP  CTNNB1  EGFR  EP300  FOXO1  GRB2  GSTP1  NFKB1  PIK3R1  TCF7L2  TP53"
1.59804785276566e-12,14,167,16.974935085581,"Path:hsa05225 Hepatocellular carcinoma","http://www.genome.jp/kegg-bin/show_pathway?hsa05225 "," CTNNB1  EGFR  GRB2  GSTA3  GSTM1  GSTP1  NFE2L2  PIK3R1  PRKCA  PRKCB  BAX  TCF7L2  TP53  GSTO1"
2.533871759429e-12,12,106,22.9230255468359,"Path:hsa04922 Glucagon signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04922 "," CREB1  CREBBP  EP300  FOXO1  GCG  GNAQ  GYS1  GYS2  PRKAG2  PRKACB  PRKACG  PYGM"
3.01691288801859e-12,12,108,22.4985250737463,"Path:hsa04931 Insulin resistance","http://www.genome.jp/kegg-bin/show_pathway?hsa04931 "," CREB1  FOXO1  GYS1  GYS2  IL6  NFKB1  PRKAG2  PIK3R1  PPP1CA  PRKCB  MAPK8  PYGM"
6.1382593911704e-12,11,86,25.8994649104754,"Path:hsa05210 Colorectal cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05210 "," CTNNB1  EGFR  GRB2  JUN  RHOA  PIK3R1  MAPK8  BAX  TCF7L2  TP53  CASP3"
8.00403240627687e-12,17,331,10.3996203513087,"Path:hsa05165 Human papillomavirus infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05165 "," CREB1  CREBBP  CTNNB1  EGFR  EP300  FOXO1  GRB2  ITGB1  NFKB1  PIK3R1  PRKACB  PRKACG  PTGS2  BAX  TCF7L2  TP53  CASP3"
8.4753544472333e-12,12,119,20.4188294786941,"Path:hsa04071 Sphingolipid signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04071 "," FYN  GNAQ  RHOA  NFKB1  PIK3R1  SPTLC3  PRKCA  PRKCB  MAPK8  BAX  TP53  SPHK1"
8.97084077506213e-12,12,120,20.2486725663717,"Path:hsa04935 Growth hormone synthesis secretion and action","http://www.genome.jp/kegg-bin/show_pathway?hsa04935 "," CREB1  CREBBP  CRK  EP300  GNAQ  GRB2  PIK3R1  PRKACB  PRKACG  PRKCA  PRKCB  MAPK8"
1.2392012527415e-11,10,67,30.2218993527936,"Path:hsa04720 Long-term potentiation","http://www.genome.jp/kegg-bin/show_pathway?hsa04720 "," CREBBP  EP300  GNAQ  GRIN2A  PPP1CA  PRKACB  PRKACG  PRKCA  PRKCB  RAP1B"
1.30417326892985e-11,14,200,14.1740707964602,"Path:hsa04510 Focal adhesion","http://www.genome.jp/kegg-bin/show_pathway?hsa04510 "," CRK  CTNNB1  EGFR  FYN  GRB2  ITGB1  JUN  RHOA  PIK3R1  PPP1CA  PRKCA  PRKCB  MAPK8  RAP1B"
1.55558335403693e-11,10,69,29.3459022701039,"Path:hsa05031 Amphetamine addiction","http://www.genome.jp/kegg-bin/show_pathway?hsa05031 "," CREB1  GRIN2A  JUN  MAOA  PDYN  PPP1CA  PRKACB  PRKACG  PRKCA  PRKCB"
2.19838804222897e-11,12,131,18.5484023508748,"Path:hsa04068 FoxO signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04068 "," CREBBP  EGFR  EP300  FOXO1  FOXO3  GRB2  IL6  FOXO4  PRKAG2  PIK3R1  MAPK8  STK4"
2.67858435539329e-11,11,101,22.0530097257513,"Path:hsa04916 Melanogenesis","http://www.genome.jp/kegg-bin/show_pathway?hsa04916 "," CREB1  CREBBP  CTNNB1  EP300  GNAQ  POMC  PRKACB  PRKACG  PRKCA  PRKCB  TCF7L2"
3.81677814086803e-11,12,138,17.6075413620623,"Path:hsa05418 Fluid shear stress and atherosclerosis","http://www.genome.jp/kegg-bin/show_pathway?hsa05418 "," CTNNB1  GSTA3  GSTM1  GSTP1  JUN  RHOA  NFE2L2  NFKB1  PIK3R1  MAPK8  TP53  GSTO1"
7.89033646769214e-11,11,112,19.8870891276865,"Path:hsa04726 Serotonergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04726 "," CYP2C9  CYP2J2  GNAQ  GNB1  MAOA  PRKACB  PRKACG  PRKCA  PRKCB  PTGS2  CASP3"
1.41904144027394e-10,12,155,15.6763916642878,"Path:hsa04934 Cushing syndrome","http://www.genome.jp/kegg-bin/show_pathway?hsa04934 "," CREB1  CTNNB1  EGFR  GNAQ  HSD3B2  MEN1  KMT2A  POMC  PRKACB  PRKACG  RAP1B  TCF7L2"
1.45203023796303e-10,15,294,10.330955391006,"Path:hsa04010 MAPK signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04010 "," CRK  EGFR  GRB2  JUN  JUND  NFKB1  PRKACB  PRKACG  PRKCA  PRKCB  MAPK8  RAP1B  STK4  TP53  CASP3"
1.68841303302622e-10,10,89,22.7513174903053,"Path:hsa04211 Longevity regulating pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04211 "," CREB1  FOXO1  FOXO3  NFKB1  PRKAG2  PIK3R1  PRKACB  PRKACG  BAX  TP53"
1.84673294931659e-10,13,202,13.0313239288531,"Path:hsa05205 Proteoglycans in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05205 "," CTNNB1  EGFR  GRB2  ITGB1  RHOA  PIK3R1  PPP1CA  PRKACB  PRKACG  PRKCA  PRKCB  TP53  CASP3"
2.92125637165693e-10,13,210,12.5348925410872,"Path:hsa04015 Rap1 signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04015 "," CRK  CTNNB1  EGFR  GNAQ  GRIN2A  ITGB1  ITGB2  RHOA  PIK3R1  PRKCA  PRKCB  PRKD1  RAP1B"
3.10873558551143e-10,11,129,17.2663099403169,"Path:hsa04926 Relaxin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04926 "," CREB1  EGFR  GNB1  GRB2  JUN  NFKB1  PIK3R1  PRKACB  PRKACG  PRKCA  MAPK8"
3.43114855051554e-10,12,170,14.2931806350859,"Path:hsa04310 Wnt signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04310 "," CREBBP  CTNNB1  EP300  JUN  RHOA  PRKACB  PRKACG  PRKCA  PRKCB  MAPK8  TCF7L2  TP53"
3.43114855051554e-10,9,68,26.799713690786,"Path:hsa05204 Chemical carcinogenesis-DNA adducts","http://www.genome.jp/kegg-bin/show_pathway?hsa05204 "," CYP1A1  CYP2C9  CYP2E1  CYP3A4  GSTA3  GSTM1  GSTP1  PTGS2  CBR1"
3.68767349222977e-10,11,132,16.8738938053097,"Path:hsa04728 Dopaminergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04728 "," CREB1  GNAQ  GNB1  GRIN2A  MAOA  PPP1CA  PRKACB  PRKACG  PRKCA  PRKCB  MAPK8"
4.53250591922067e-10,10,100,20.2486725663717,"Path:hsa04933 AGE-RAGE signaling pathway in diabetic complications","http://www.genome.jp/kegg-bin/show_pathway?hsa04933 "," FOXO1  IL6  JUN  NFKB1  PIK3R1  PRKCA  PRKCB  MAPK8  BAX  CASP3"
4.99318704557993e-10,13,222,11.8573307821095,"Path:hsa05166 Human T-cell leukemia virus 1 infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05166 "," CREB1  CREBBP  EP300  IL6  ITGB2  JUN  NFKB1  PIK3R1  PRKACB  PRKACG  MAPK8  BAX  TP53"
5.02890118463224e-10,11,137,16.25805826497,"Path:hsa05135 Yersinia infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05135 "," NLRP3  CRK  GNAQ  IL6  IL18  ITGB1  JUN  RHOA  NFKB1  PIK3R1  MAPK8"
5.02890118463224e-10,10,102,19.8516397709526,"Path:hsa05146 Amoebiasis","http://www.genome.jp/kegg-bin/show_pathway?hsa05146 "," GNAQ  IL6  ITGB2  NFKB1  PIK3R1  PRKACB  PRKACG  PRKCA  PRKCB  CASP3"
5.02890118463224e-10,9,72,25.3108407079646,"Path:hsa05223 Non-small cell lung cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05223 "," EGFR  FOXO3  GRB2  PIK3R1  PRKCA  PRKCB  BAX  STK4  TP53"
5.29326455775597e-10,12,179,13.5745290947743,"Path:hsa05152 Tuberculosis","http://www.genome.jp/kegg-bin/show_pathway?hsa05152 "," CREB1  CREBBP  EP300  IL6  IL18  ITGB2  RHOA  NFKB1  MAPK8  BAX  CASP3  SPHK1"
6.01861837504336e-10,8,49,33.0590572512191,"Path:hsa05030 Cocaine addiction","http://www.genome.jp/kegg-bin/show_pathway?hsa05030 "," CREB1  GRIN2A  JUN  MAOA  NFKB1  PDYN  PRKACB  PRKACG"
6.92561102340452e-10,10,106,19.1025212890299,"Path:hsa04928 Parathyroid hormone synthesis secretion and action","http://www.genome.jp/kegg-bin/show_pathway?hsa04928 "," CREB1  EGFR  GNAQ  JUND  RHOA  PRKACB  PRKACG  PRKCA  PRKCB  RUNX2"
7.51472807999066e-10,9,76,23.9786911970191,"Path:hsa05133 Pertussis","http://www.genome.jp/kegg-bin/show_pathway?hsa05133 "," NLRP3  IL6  ITGB1  ITGB2  JUN  RHOA  NFKB1  MAPK8  CASP3"
8.78240379665073e-10,10,109,18.5767638223593,"Path:hsa04066 HIF-1 signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04066 "," CREBBP  EGFR  EP300  HK2  IL6  NFKB1  PIK3R1  PRKCA  PRKCB  HKDC1"
1.01224166413631e-09,12,191,12.7216790992911,"Path:hsa04062 Chemokine signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04062 "," CRK  FOXO3  GNAQ  GNB1  GRB2  RHOA  NFKB1  PIK3R1  PRKACB  PRKACG  PRKCB  RAP1B"
1.23256382302046e-09,15,354,8.57994600269987,"Path:hsa04151 PI3K-Akt signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04151 "," CREB1  EGFR  FOXO3  GNB1  GRB2  GYS1  GYS2  IL6  ITGB1  NFKB1  PIK3R1  PRKCA  BRCA1  TP53  YWHAG"
1.39165463243897e-09,12,197,12.3342167916985,"Path:hsa05130 Pathogenic Escherichia coli infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05130 "," NLRP3  ABL1  FYN  IL6  IL18  ITGB1  JUN  RHOA  NFKB1  MAPK8  BAX  CASP3"
1.43866349324569e-09,11,154,14.4633375474083,"Path:hsa04921 Oxytocin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04921 "," EGFR  GNAQ  JUN  RHOA  PRKAG2  PPP1CA  PRKACB  PRKACG  PRKCA  PRKCB  PTGS2"
1.67036798335698e-09,9,84,21.6950063211125,"Path:hsa04012 ErbB signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04012 "," CRK  EGFR  ABL1  GRB2  JUN  PIK3R1  PRKCA  PRKCB  MAPK8"
2.06224407748186e-09,8,58,27.929203539823,"Path:hsa05213 Endometrial cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05213 "," CTNNB1  EGFR  FOXO3  GRB2  PIK3R1  BAX  TCF7L2  TP53"
2.07562030657691e-09,7,36,39.372418879056,"Path:hsa00500 Starch and sucrose metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00500 "," GAA  GYG1  GYS1  GYS2  HK2  PYGM  HKDC1"
2.13285529596835e-09,10,121,16.7344401374973,"Path:hsa04919 Thyroid hormone signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04919 "," CREBBP  CTNNB1  EP300  FOXO1  PIK3R1  PRKACB  PRKACG  PRKCA  PRKCB  TP53"
3.64783745044643e-09,7,39,36.3437712729748,"Path:hsa00260 Glycine serine and threonine metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00260 "," SDS  AGXT  GCSH  MAOA  PSPH  SRR  SHMT2"
3.84964900553821e-09,9,93,19.5954895803597,"Path:hsa04912 GnRH signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04912 "," EGFR  GNAQ  GRB2  JUN  PRKACB  PRKACG  PRKCA  PRKCB  MAPK8"
3.89171007200564e-09,11,171,13.0254618848005,"Path:hsa05164 Influenza A","http://www.genome.jp/kegg-bin/show_pathway?hsa05164 "," NLRP3  CREBBP  EP300  IL6  IL18  NFKB1  PIK3R1  PRKCA  PRKCB  BAX  CASP3"
4.51145341178349e-09,9,95,19.1829529576153,"Path:hsa01522 Endocrine resistance","http://www.genome.jp/kegg-bin/show_pathway?hsa01522 "," EGFR  GRB2  JUN  PIK3R1  PRKACB  PRKACG  MAPK8  BAX  TP53"
5.77885185447797e-09,9,98,18.5957197038107,"Path:hsa04750 Inflammatory mediator regulation of TRP channels","http://www.genome.jp/kegg-bin/show_pathway?hsa04750 "," CYP2J2  GNAQ  PIK3R1  PPP1CA  PRKACB  PRKACG  PRKCA  PRKCB  MAPK8"
5.77885185447797e-09,9,98,18.5957197038107,"Path:hsa04925 Aldosterone synthesis and secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04925 "," CREB1  GNAQ  HSD3B2  POMC  PRKACB  PRKACG  PRKCA  PRKCB  PRKD1"
7.34701427023972e-09,12,232,10.4734513274336,"Path:hsa05171 Coronavirus disease-COVID-19","http://www.genome.jp/kegg-bin/show_pathway?hsa05171 "," NLRP3  EGFR  FAU  IL6  IL6ST  JUN  NFKB1  PIK3R1  PRKCA  PRKCB  MAPK8  RPS27A"
8.40807116844122e-09,10,141,14.36076068537,"Path:hsa04936 Alcoholic liver disease","http://www.genome.jp/kegg-bin/show_pathway?hsa04936 "," CTNNB1  CYP2E1  FOXO1  FOXO3  IL6  NFKB1  PRKAG2  MAPK8  TCF7L2  CASP3"
8.61843761149247e-09,11,186,11.9750214102198,"Path:hsa05034 Alcoholism","http://www.genome.jp/kegg-bin/show_pathway?hsa05034 "," CREB1  GNB1  GRB2  GRIN2A  MAOA  PDYN  PPP1CA  PRKACB  PRKACG  H4C6  H4C14"
1.11661415468448e-08,8,73,22.1903261001333,"Path:hsa01524 Platinum drug resistance","http://www.genome.jp/kegg-bin/show_pathway?hsa01524 "," GSTA3  GSTM1  GSTP1  PIK3R1  BAX  BRCA1  TP53  CASP3"
1.36960338448161e-08,8,75,21.5985840707965,"Path:hsa00980 Metabolism of xenobiotics by cytochrome P450","http://www.genome.jp/kegg-bin/show_pathway?hsa00980 "," CYP1A1  CYP2C9  CYP2E1  CYP3A4  GSTA3  GSTM1  GSTP1  CBR1"
1.88232127420988e-08,9,113,16.1272613360482,"Path:hsa04725 Cholinergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04725 "," CREB1  FYN  GNAQ  GNB1  PIK3R1  PRKACB  PRKACG  PRKCA  PRKCB"
2.02404768771037e-08,8,79,20.5049848773384,"Path:hsa01521 EGFR tyrosine kinase inhibitor resistance","http://www.genome.jp/kegg-bin/show_pathway?hsa01521 "," EGFR  FOXO3  GRB2  IL6  PIK3R1  PRKCA  PRKCB  BAX"
2.13713250452654e-08,9,115,15.8467872258561,"Path:hsa01200 Carbon metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa01200 "," SDS  AGXT  G6PD  GCSH  HK2  PSPH  SHMT2  TKT  HKDC1"
2.81741185647024e-08,11,210,10.6064475347661,"Path:hsa05170 Human immunodeficiency virus 1 infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05170 "," CRK  GNAQ  GNB1  JUN  NFKB1  PIK3R1  PRKCA  PRKCB  MAPK8  BAX  CASP3"
4.04223957822065e-08,9,124,14.6966171852698,"Path:hsa04611 Platelet activation","http://www.genome.jp/kegg-bin/show_pathway?hsa04611 "," FYN  GNAQ  ITGB1  RHOA  PIK3R1  PPP1CA  PRKACB  PRKACG  RAP1B"
4.74988631954502e-08,15,476,6.38088421209192,"Path:hsa05022 Pathways of neurodegeneration-multiple diseases","http://www.genome.jp/kegg-bin/show_pathway?hsa05022 "," CDK5  CTNNB1  GNAQ  GRIN2A  IL6  NFKB1  PDYN  PRKCA  PRKCB  MAPK8  PTGS2  BAX  RPS27A  UBC  CASP3"
7.3181225488476e-08,7,61,23.2361816335413,"Path:hsa00590 Arachidonic acid metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00590 "," PTGES3  CYP2C9  CYP2E1  CYP2J2  EPHX2  PTGS2  CBR1"
9.59512593888612e-08,8,97,16.6999361372138,"Path:hsa04713 Circadian entrainment","http://www.genome.jp/kegg-bin/show_pathway?hsa04713 "," CREB1  GNAQ  GNB1  GRIN2A  PRKACB  PRKACG  PRKCA  PRKCB"
9.77290800491785e-08,9,138,13.2056560215467,"Path:hsa04915 Estrogen signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04915 "," CREB1  EGFR  GNAQ  GRB2  JUN  PIK3R1  POMC  PRKACB  PRKACG"
1.02733324190255e-07,9,139,13.1106513019673,"Path:hsa05162 Measles","http://www.genome.jp/kegg-bin/show_pathway?hsa05162 "," IL6  JUN  NFKB1  PIK3R1  MAPK8  BAX  TP53  TP73  CASP3"
1.48185208343337e-07,11,249,8.94519671606781,"Path:hsa05132 Salmonella infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05132 "," NLRP3  CTNNB1  IL6  IL18  JUN  RHOA  NFKB1  MAPK8  BAX  TCF7L2  CASP3"
1.48185208343337e-07,7,68,20.8442217595003,"Path:hsa05211 Renal cell carcinoma","http://www.genome.jp/kegg-bin/show_pathway?hsa05211 "," CREBBP  CRK  EP300  GRB2  JUN  PIK3R1  RAP1B"
1.55933972340073e-07,8,104,15.5759019741321,"Path:hsa04625 C-type lectin receptor signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04625 "," NLRP3  IL6  JUN  RHOA  NFKB1  PIK3R1  MAPK8  PTGS2"
1.5831153089928e-07,7,69,20.5421315890727,"Path:hsa00982 Drug metabolism-cytochrome P450","http://www.genome.jp/kegg-bin/show_pathway?hsa00982 "," CYP2C9  CYP2E1  CYP3A4  GSTA3  GSTM1  GSTP1  MAOA"
1.5831153089928e-07,9,147,12.3971464692072,"Path:hsa05224 Breast cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05224 "," CTNNB1  EGFR  GRB2  JUN  PIK3R1  BAX  BRCA1  TCF7L2  TP53"
1.73104076321295e-07,7,70,20.2486725663717,"Path:hsa05230 Central carbon metabolism in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05230 "," EGFR  SIRT3  G6PD  HK2  PIK3R1  TP53  HKDC1"
1.89009890851738e-07,7,71,19.9634799950143,"Path:hsa04520 Adherens junction","http://www.genome.jp/kegg-bin/show_pathway?hsa04520 "," CREBBP  CTNNB1  EGFR  EP300  FYN  RHOA  TCF7L2"
2.08624071607364e-07,10,203,9.97471554993679,"Path:hsa05415 Diabetic cardiomyopathy","http://www.genome.jp/kegg-bin/show_pathway?hsa05415 "," PARP1  G6PD  GYS1  GYS2  NFKB1  PIK3R1  PPP1CA  PRKCA  PRKCB  MAPK8"
2.36450222655379e-07,9,155,11.7572937482158,"Path:hsa04932 Non-alcoholic fatty liver disease","http://www.genome.jp/kegg-bin/show_pathway?hsa04932 "," CYP2E1  IL6  JUN  NFKB1  PRKAG2  PIK3R1  MAPK8  BAX  CASP3"
2.56445180795869e-07,8,112,14.4633375474083,"Path:hsa04668 TNF signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04668 "," CREB1  IL6  JUN  NFKB1  PIK3R1  MAPK8  PTGS2  CASP3"
2.58080083161632e-07,9,157,11.6075193055634,"Path:hsa05160 Hepatitis C","http://www.genome.jp/kegg-bin/show_pathway?hsa05160 "," CTNNB1  EGFR  GRB2  NFKB1  PIK3R1  BAX  TP53  YWHAG  CASP3"
2.59253078888815e-07,7,75,18.8987610619469,"Path:hsa04918 Thyroid hormone synthesis","http://www.genome.jp/kegg-bin/show_pathway?hsa04918 "," CREB1  GNAQ  PRKACB  PRKACG  PRKCA  PRKCB  TSHR"
2.59253078888815e-07,7,75,18.8987610619469,"Path:hsa05214 Glioma","http://www.genome.jp/kegg-bin/show_pathway?hsa05214 "," EGFR  GRB2  PIK3R1  PRKCA  PRKCB  BAX  TP53"
2.78571130514888e-07,8,114,14.2095947834187,"Path:hsa04670 Leukocyte transendothelial migration","http://www.genome.jp/kegg-bin/show_pathway?hsa04670 "," CTNNB1  ITGB1  ITGB2  RHOA  PIK3R1  PRKCA  PRKCB  RAP1B"
2.78571130514888e-07,7,76,18.6500931532371,"Path:hsa05220 Chronic myeloid leukemia","http://www.genome.jp/kegg-bin/show_pathway?hsa05220 "," CRK  ABL1  GRB2  NFKB1  PIK3R1  BAX  TP53"
5.35600776938463e-07,6,51,23.8219677251432,"Path:hsa04913 Ovarian steroidogenesis","http://www.genome.jp/kegg-bin/show_pathway?hsa04913 "," CYP1A1  CYP2J2  HSD3B2  PRKACB  PRKACG  PTGS2"
5.92584030745353e-07,8,126,12.8563000421408,"Path:hsa04380 Osteoclast differentiation","http://www.genome.jp/kegg-bin/show_pathway?hsa04380 "," CREB1  FYN  GRB2  JUN  JUND  NFKB1  PIK3R1  MAPK8"
6.36257867291234e-07,7,86,16.4814776703025,"Path:hsa04911 Insulin secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04911 "," CREB1  GCG  GNAQ  PRKACB  PRKACG  PRKCA  PRKCB"
7.37969354938915e-07,7,88,16.1068986323411,"Path:hsa04540 Gap junction","http://www.genome.jp/kegg-bin/show_pathway?hsa04540 "," EGFR  GNAQ  GRB2  PRKACB  PRKACG  PRKCA  PRKCB"
9.91776241643035e-07,7,92,15.4065986918045,"Path:hsa05222 Small cell lung cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05222 "," ITGB1  NFKB1  PIK3R1  PTGS2  BAX  TP53  CASP3"
1.02291355993264e-06,8,136,11.9109838625716,"Path:hsa04210 Apoptosis","http://www.genome.jp/kegg-bin/show_pathway?hsa04210 "," PARP1  JUN  NFKB1  PIK3R1  MAPK8  BAX  TP53  CASP3"
