"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
2.10732615815005e-14,14,119,23.6130030959752,"Path:hsa04071 Sphingolipid signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04071 "," FYN  GNAQ  NFKB1  PDPK1  PIK3R1  PRKCA  PRKCB  MAPK8  SPHK2  BAX  RAC3  TP53  TRAF2  SPTLC2"
2.10732615815005e-14,14,119,23.6130030959752,"Path:hsa04722 Neurotrophin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04722 "," FOXO3  ABL1  JUN  NFKB1  PDPK1  PIK3R1  PLCG2  MAPK8  BAX  RAP1A  RAP1B  TP53  TP73  CAMK2A"
1.24282285068449e-13,13,106,24.6154419066534,"Path:hsa04922 Glucagon signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04922 "," CREB1  CREBBP  EP300  FOXO1  SIRT1  GNAQ  GYS1  PRKAG2  PRKAG3  PRKAA2  PRKACG  PYGM  CAMK2A"
1.43846215249025e-13,13,108,24.1596003898635,"Path:hsa04931 Insulin resistance","http://www.genome.jp/kegg-bin/show_pathway?hsa04931 "," CREB1  FOXO1  GYS1  IL6  NFKB1  PRKAG2  PDPK1  PIK3R1  PRKAG3  PRKAA2  PRKCB  MAPK8  PYGM"
1.43846215249025e-13,16,210,15.2922305764411,"Path:hsa05170 Human immunodeficiency virus 1 infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05170 "," GNAQ  GNB1  JUN  ATM  NFKB1  PIK3R1  PLCG2  PRKCA  PRKCB  MAPK8  BAX  RAC3  MAP3K7  TRAF2  CASP3  CASP8"
3.46332985376054e-13,16,223,14.4007552513571,"Path:hsa05208 Chemical carcinogenesis-reactive oxygen species","http://www.genome.jp/kegg-bin/show_pathway?hsa05208 "," CYP1A1  CYP1A2  EGFR  EPHX2  FOXO3  ABL1  GSTM1  JUN  NFKB1  PDPK1  PIK3R1  PRKD1  MAPK8  AKR1C3  CBR1  GSTO1"
7.39076953293119e-13,16,235,13.6653975363942,"Path:hsa04014 Ras signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04014 "," EGFR  ABL1  GNB1  GRIN2A  FOXO4  NFKB1  PIK3R1  PLCG2  PRKACG  PRKCA  PRKCB  MAPK8  RAC3  RAP1A  RAP1B  STK4"
8.79532420277393e-13,15,197,15.282527384451,"Path:hsa05207 Chemical carcinogenesis-receptor activation","http://www.genome.jp/kegg-bin/show_pathway?hsa05207 "," PTGES3  CREB1  CYP1A1  CYP1A2  CYP3A4  EGFR  EPHX2  GSTM1  JUN  NFKB1  PIK3R1  PRKACG  PRKCA  PRKCB  GSTO1"
1.20558963975497e-12,15,202,14.9042470036477,"Path:hsa05203 Viral carcinogenesis","http://www.genome.jp/kegg-bin/show_pathway?hsa05203 "," CREB1  CREBBP  EP300  JUN  NFKB1  PIK3R1  PRKACG  BAX  TP53  TRAF2  YWHAG  CASP3  H4C6  H4C14  CASP8"
3.33633015027611e-12,12,109,22.0965717044906,"Path:hsa04066 HIF-1 signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04066 "," CREBBP  EGFR  EP300  HK1  HK3  IL6  NFKB1  PIK3R1  PLCG2  PRKCA  PRKCB  CAMK2A"
3.33633015027611e-12,13,141,18.5052258305338,"Path:hsa04936 Alcoholic liver disease","http://www.genome.jp/kegg-bin/show_pathway?hsa04936 "," CTNNB1  FOXO1  FOXO3  SIRT1  IL6  NFKB1  PRKAG2  PRKAG3  PRKAA2  MAPK8  MAP3K7  CASP3  CASP8"
3.88836663763093e-12,15,221,13.6228864015242,"Path:hsa04024 cAMP signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04024 "," CREB1  CREBBP  EP300  GRIN2A  JUN  NFKB1  PIK3R1  POMC  PRKACG  MAPK8  RAC3  RAP1A  RAP1B  TSHR  CAMK2A"
1.02937418683244e-11,13,155,16.8337860780985,"Path:hsa04934 Cushing syndrome","http://www.genome.jp/kegg-bin/show_pathway?hsa04934 "," WDR5  CREB1  CTNNB1  EGFR  GNAQ  HSD3B1  MEN1  KMT2A  POMC  PRKACG  RAP1A  RAP1B  CAMK2A"
1.32960303066564e-11,10,67,29.9567949725059,"Path:hsa04720 Long-term potentiation","http://www.genome.jp/kegg-bin/show_pathway?hsa04720 "," CREBBP  EP300  GNAQ  GRIN2A  PRKACG  PRKCA  PRKCB  RAP1A  RAP1B  CAMK2A"
1.49030316875027e-11,10,68,29.516253869969,"Path:hsa05204 Chemical carcinogenesis-DNA adducts","http://www.genome.jp/kegg-bin/show_pathway?hsa05204 "," CYP1A1  CYP1A2  CYP2A6  CYP2C9  CYP3A4  HPGDS  GSTM1  GSTP1  PTGS2  CBR1"
1.52310945224634e-11,16,294,10.9230218403151,"Path:hsa04010 MAPK signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04010 "," EGFR  JUN  JUND  NFKB1  PRKACG  PRKCA  PRKCB  MAPK8  RAC3  RAP1A  RAP1B  STK4  MAP3K7  TP53  TRAF2  CASP3"
1.91221329311009e-11,11,97,22.7609875203473,"Path:hsa05215 Prostate cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05215 "," CREB1  CREBBP  CTNNB1  EGFR  EP300  FOXO1  GSTP1  NFKB1  PDPK1  PIK3R1  TP53"
2.41363516372458e-11,10,72,27.8764619883041,"Path:hsa05223 Non-small cell lung cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05223 "," EGFR  FOXO3  PDPK1  PIK3R1  PLCG2  PRKCA  PRKCB  BAX  STK4  TP53"
2.50366677190308e-11,11,100,22.0781578947368,"Path:hsa04933 AGE-RAGE signaling pathway in diabetic complications","http://www.genome.jp/kegg-bin/show_pathway?hsa04933 "," FOXO1  IL6  JUN  NFKB1  PIK3R1  PLCG2  PRKCA  PRKCB  MAPK8  BAX  CASP3"
2.59950796186544e-11,10,73,27.4945926459986,"Path:hsa01524 Platinum drug resistance","http://www.genome.jp/kegg-bin/show_pathway?hsa01524 "," GSTM1  GSTP1  ATM  PDPK1  PIK3R1  BAX  BRCA1  TP53  CASP3  CASP8"
3.27181254721235e-11,12,136,17.7097523219814,"Path:hsa04210 Apoptosis","http://www.genome.jp/kegg-bin/show_pathway?hsa04210 "," PARP1  JUN  ATM  NFKB1  PDPK1  PIK3R1  MAPK8  BAX  TP53  TRAF2  CASP3  CASP8"
3.45951813735168e-11,12,137,17.5804840568575,"Path:hsa04910 Insulin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04910 "," FOXO1  GYS1  HK1  HK3  PRKAG2  PDPK1  PIK3R1  PRKAG3  PRKAA2  PRKACG  MAPK8  PYGM"
3.65902262554075e-11,12,138,17.4530892448513,"Path:hsa05418 Fluid shear stress and atherosclerosis","http://www.genome.jp/kegg-bin/show_pathway?hsa05418 "," CTNNB1  GSTM1  GSTP1  JUN  NFKB1  PIK3R1  PRKAA2  MAPK8  RAC3  MAP3K7  TP53  GSTO1"
4.39364965385487e-11,14,222,12.6574205784732,"Path:hsa05166 Human T-cell leukemia virus 1 infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05166 "," CREB1  CREBBP  EP300  IL6  ITGB2  JUN  ATM  NFKB1  PIK3R1  PRKACG  MAPK8  BAX  BUB1B  TP53"
7.31389165074992e-11,11,112,19.7126409774436,"Path:hsa04668 TNF signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04668 "," CREB1  IL6  JUN  NFKB1  PIK3R1  MAPK8  PTGS2  MAP3K7  TRAF2  CASP3  CASP8"
1.33210857807699e-10,12,155,15.5388794567063,"Path:hsa04932 Non-alcoholic fatty liver disease","http://www.genome.jp/kegg-bin/show_pathway?hsa04932 "," IL6  JUN  NFKB1  PRKAG2  PIK3R1  PRKAG3  PRKAA2  MAPK8  BAX  TRAF2  CASP3  CASP8"
1.57896835099039e-10,11,121,18.2464114832536,"Path:hsa04152 AMPK signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04152 "," CREB1  FOXO1  FOXO3  SIRT1  GYS1  PRKAG2  PDPK1  PIK3R1  PRKAG3  PRKAA2  MAP3K7"
1.57896835099039e-10,11,121,18.2464114832536,"Path:hsa04919 Thyroid hormone signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04919 "," CREBBP  CTNNB1  EP300  FOXO1  PDPK1  PIK3R1  PLCG2  PRKACG  PRKCA  PRKCB  TP53"
2.39340744980992e-10,10,93,21.5817770232032,"Path:hsa04657 IL-17 signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04657 "," IL6  JUN  JUND  NFKB1  MAPK8  PTGS2  MAP3K7  TRAF2  CASP3  CASP8"
3.55128008997797e-10,12,170,14.1678018575851,"Path:hsa04310 Wnt signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04310 "," CREBBP  CTNNB1  EP300  JUN  PRKACG  PRKCA  PRKCB  MAPK8  RAC3  MAP3K7  TP53  CAMK2A"
3.82713673684164e-10,9,69,26.1796338672769,"Path:hsa05031 Amphetamine addiction","http://www.genome.jp/kegg-bin/show_pathway?hsa05031 "," CREB1  SIRT1  GRIN2A  JUN  PDYN  PRKACG  PRKCA  PRKCB  CAMK2A"
5.11256421246233e-10,10,101,19.872329338197,"Path:hsa04916 Melanogenesis","http://www.genome.jp/kegg-bin/show_pathway?hsa04916 "," CREB1  CREBBP  CTNNB1  EP300  GNAQ  POMC  PRKACG  PRKCA  PRKCB  CAMK2A"
6.03297266192323e-10,12,179,13.4554542781535,"Path:hsa05152 Tuberculosis","http://www.genome.jp/kegg-bin/show_pathway?hsa05152 "," CREB1  CREBBP  EP300  IL6  ITGB2  NFKB1  MAPK8  SPHK2  BAX  CAMK2A  CASP3  CASP8"
6.11179265819398e-10,11,139,15.8835668307459,"Path:hsa05162 Measles","http://www.genome.jp/kegg-bin/show_pathway?hsa05162 "," IL6  JUN  NFKB1  PIK3R1  MAPK8  BAX  MAP3K7  TP53  TP73  CASP3  CASP8"
6.11179265819398e-10,15,331,9.09564318651614,"Path:hsa05165 Human papillomavirus infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05165 "," CREB1  CREBBP  CTNNB1  EGFR  EP300  FOXO1  ATM  NFKB1  PIK3R1  PRKACG  PTGS2  BAX  TP53  CASP3  CASP8"
7.3742696519381e-10,9,75,24.0852631578947,"Path:hsa00980 Metabolism of xenobiotics by cytochrome P450","http://www.genome.jp/kegg-bin/show_pathway?hsa00980 "," CYP1A1  CYP1A2  CYP2A6  CYP2C9  CYP3A4  HPGDS  GSTM1  GSTP1  CBR1"
1.23653772284728e-09,17,476,7.16823308270677,"Path:hsa05022 Pathways of neurodegeneration-multiple diseases","http://www.genome.jp/kegg-bin/show_pathway?hsa05022 "," CTNNB1  GNAQ  GRIN2A  IL6  NFKB1  PDYN  PRKCA  PRKCB  MAPK8  PTGS2  BAX  TRAF2  UBB  UBC  CAMK2A  CASP3  CASP8"
1.71498924145823e-09,11,154,14.3364661654135,"Path:hsa04921 Oxytocin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04921 "," EGFR  GNAQ  JUN  PRKAG2  PRKAG3  PRKAA2  PRKACG  PRKCA  PRKCB  PTGS2  CAMK2A"
1.91307690823744e-09,12,200,12.0426315789474,"Path:hsa04510 Focal adhesion","http://www.genome.jp/kegg-bin/show_pathway?hsa04510 "," CTNNB1  EGFR  FYN  JUN  PDPK1  PIK3R1  PRKCA  PRKCB  MAPK8  RAC3  RAP1A  RAP1B"
1.91585446576032e-09,9,84,21.5046992481203,"Path:hsa04012 ErbB signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04012 "," EGFR  ABL1  JUN  PIK3R1  PLCG2  PRKCA  PRKCB  MAPK8  CAMK2A"
2.06109060378791e-09,12,202,11.9233976029182,"Path:hsa05169 Epstein-Barr virus infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05169 "," IL6  JUN  NFKB1  PIK3R1  PLCG2  MAPK8  BAX  MAP3K7  TP53  TRAF2  CASP3  CASP8"
2.24737718568052e-09,7,36,39.0270467836257,"Path:hsa00500 Starch and sucrose metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00500 "," GAA  AMY2A  GYG1  GYS1  HK1  HK3  PYGM"
2.24737718568052e-09,10,120,16.7258771929825,"Path:hsa04935 Growth hormone synthesis secretion and action","http://www.genome.jp/kegg-bin/show_pathway?hsa04935 "," CREB1  CREBBP  EP300  GNAQ  PIK3R1  PLCG2  PRKACG  PRKCA  PRKCB  MAPK8"
2.24737718568052e-09,9,86,21.0045899632803,"Path:hsa05210 Colorectal cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05210 "," CTNNB1  EGFR  JUN  PIK3R1  MAPK8  BAX  RAC3  TP53  CASP3"
2.9851170848963e-09,12,210,11.4691729323308,"Path:hsa04015 Rap1 signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04015 "," CTNNB1  EGFR  GNAQ  GRIN2A  ITGB2  PIK3R1  PRKCA  PRKCB  PRKD1  RAC3  RAP1A  RAP1B"
3.23647929699291e-09,8,61,26.3226919758412,"Path:hsa00590 Arachidonic acid metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00590 "," PTGES3  CYP2C9  CYP2J2  EPHX2  HPGDS  PTGS2  AKR1C3  CBR1"
3.37649175349673e-09,10,126,15.9294068504595,"Path:hsa04380 Osteoclast differentiation","http://www.genome.jp/kegg-bin/show_pathway?hsa04380 "," CREB1  FYN  JUN  JUND  NFKB1  PIK3R1  PLCG2  MAPK8  MAP3K7  TRAF2"
3.37649175349673e-09,11,167,13.2204538291837,"Path:hsa05225 Hepatocellular carcinoma","http://www.genome.jp/kegg-bin/show_pathway?hsa05225 "," CTNNB1  EGFR  GSTM1  GSTP1  PIK3R1  PLCG2  PRKCA  PRKCB  BAX  TP53  GSTO1"
3.51249205158091e-09,8,62,25.8981324278438,"Path:hsa04213 Longevity regulating pathway-multiple species","http://www.genome.jp/kegg-bin/show_pathway?hsa04213 "," FOXO1  FOXO3  SIRT1  PRKAG2  PIK3R1  PRKAG3  PRKAA2  PRKACG"
6.33489725656475e-09,9,98,18.4325993555317,"Path:hsa04750 Inflammatory mediator regulation of TRP channels","http://www.genome.jp/kegg-bin/show_pathway?hsa04750 "," CYP2J2  GNAQ  PIK3R1  PLCG2  PRKACG  PRKCA  PRKCB  MAPK8  CAMK2A"
6.33489725656475e-09,9,98,18.4325993555317,"Path:hsa04925 Aldosterone synthesis and secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04925 "," CREB1  GNAQ  HSD3B1  POMC  PRKACG  PRKCA  PRKCB  PRKD1  CAMK2A"
8.92256681948489e-09,9,102,17.7097523219814,"Path:hsa05146 Amoebiasis","http://www.genome.jp/kegg-bin/show_pathway?hsa05146 "," GNAQ  IL6  ITGB2  NFKB1  PIK3R1  PRKACG  PRKCA  PRKCB  CASP3"
1.10889977179309e-08,14,354,7.93770443056794,"Path:hsa04151 PI3K-Akt signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04151 "," CREB1  EGFR  FOXO3  GNB1  GYS1  IL6  NFKB1  PDPK1  PIK3R1  PRKAA2  PRKCA  BRCA1  TP53  YWHAG"
1.26683735369446e-08,11,191,11.5592449710664,"Path:hsa04062 Chemokine signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04062 "," FOXO3  GNAQ  GNB1  NFKB1  PIK3R1  PLCG2  PRKACG  PRKCB  RAC3  RAP1A  RAP1B"
1.50782952764306e-08,8,75,21.4091228070175,"Path:hsa05214 Glioma","http://www.genome.jp/kegg-bin/show_pathway?hsa05214 "," EGFR  PIK3R1  PLCG2  PRKCA  PRKCB  BAX  TP53  CAMK2A"
1.69930672831713e-08,11,197,11.2071867485974,"Path:hsa05130 Pathogenic Escherichia coli infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05130 "," ABL1  FYN  IL6  JUN  NFKB1  MAPK8  BAX  MAP3K7  TRAF2  CASP3  CASP8"
1.90042794029448e-08,9,112,16.1285244360902,"Path:hsa04726 Serotonergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04726 "," CYP2C9  CYP2J2  GNAQ  GNB1  PRKACG  PRKCA  PRKCB  PTGS2  CASP3"
2.02611936966229e-08,9,113,15.9857941313461,"Path:hsa04725 Cholinergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04725 "," CREB1  FYN  GNAQ  GNB1  PIK3R1  PRKACG  PRKCA  PRKCB  CAMK2A"
2.11258771679466e-08,11,202,10.9297811360083,"Path:hsa05205 Proteoglycans in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05205 "," CTNNB1  EGFR  PDPK1  PIK3R1  PLCG2  PRKACG  PRKCA  PRKCB  TP53  CAMK2A  CASP3"
2.12968384103322e-08,8,79,20.3251165889407,"Path:hsa01521 EGFR tyrosine kinase inhibitor resistance","http://www.genome.jp/kegg-bin/show_pathway?hsa01521 "," EGFR  FOXO3  IL6  PIK3R1  PLCG2  PRKCA  PRKCB  BAX"
2.3356973488821e-08,10,157,12.7841099564197,"Path:hsa05160 Hepatitis C","http://www.genome.jp/kegg-bin/show_pathway?hsa05160 "," CTNNB1  EGFR  NFKB1  PIK3R1  BAX  TP53  TRAF2  YWHAG  CASP3  CASP8"
5.23251431048313e-08,10,171,11.7374576792859,"Path:hsa05164 Influenza A","http://www.genome.jp/kegg-bin/show_pathway?hsa05164 "," CREBBP  EP300  IL6  NFKB1  PIK3R1  PRKCA  PRKCB  BAX  CASP3  CASP8"
5.47182660339111e-08,7,58,24.2236842105263,"Path:hsa05213 Endometrial cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05213 "," CTNNB1  EGFR  FOXO3  PDPK1  PIK3R1  BAX  TP53"
5.98136505471675e-08,9,129,14.0030599755202,"Path:hsa04926 Relaxin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04926 "," CREB1  EGFR  GNB1  JUN  NFKB1  PIK3R1  PRKACG  PRKCA  MAPK8"
6.01816204387178e-08,7,59,23.8131132917038,"Path:hsa04370 VEGF signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04370 "," PIK3R1  PLCG2  PRKCA  PRKCB  SPHK2  PTGS2  RAC3"
7.12139639983512e-08,9,132,13.6848086124402,"Path:hsa04728 Dopaminergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04728 "," CREB1  GNAQ  GNB1  GRIN2A  PRKACG  PRKCA  PRKCB  MAPK8  CAMK2A"
7.13382627666489e-08,8,93,17.2654216185625,"Path:hsa04912 GnRH signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04912 "," EGFR  GNAQ  JUN  PRKACG  PRKCA  PRKCB  MAPK8  CAMK2A"
7.85008448687065e-08,11,232,9.51644736842105,"Path:hsa05171 Coronavirus disease-COVID-19","http://www.genome.jp/kegg-bin/show_pathway?hsa05171 "," EGFR  FAU  IL6  JUN  NFKB1  PIK3R1  PLCG2  PRKCA  PRKCB  MAPK8  MAP3K7"
9.4754475953851e-08,9,137,13.1853630426431,"Path:hsa05135 Yersinia infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05135 "," GNAQ  IL6  JUN  NFKB1  PIK3R1  MAPK8  RAC3  MAP3K7  TRAF2"
9.58440819209367e-08,8,97,16.5534454693435,"Path:hsa04713 Circadian entrainment","http://www.genome.jp/kegg-bin/show_pathway?hsa04713 "," CREB1  GNAQ  GNB1  GRIN2A  PRKACG  PRKCA  PRKCB  CAMK2A"
1.02651052455273e-07,8,98,16.3845327604726,"Path:hsa05231 Choline metabolism in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05231 "," EGFR  JUN  PDPK1  PIK3R1  PRKCA  PRKCB  MAPK8  RAC3"
1.19061025652944e-07,10,189,10.619604566973,"Path:hsa04613 Neutrophil extracellular trap formation","http://www.genome.jp/kegg-bin/show_pathway?hsa04613 "," HDAC6  ITGB2  NFKB1  PIK3R1  PLCG2  PRKCA  PRKCB  MAP3K7  H4C6  H4C14"
1.19260043215484e-07,6,39,30.8785425101215,"Path:hsa00260 Glycine serine and threonine metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00260 "," SDS  AGXT  GATM  PSPH  SRR  SHMT2"
1.47169499387735e-07,7,68,20.6613777089783,"Path:hsa04664 Fc epsilon RI signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04664 "," FYN  PDPK1  PIK3R1  PLCG2  PRKCA  MAPK8  RAC3"
1.54383348850811e-07,8,104,15.4392712550607,"Path:hsa04064 NF-kappa B signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04064 "," PARP1  ATM  NFKB1  PLCG2  PRKCB  PTGS2  MAP3K7  TRAF2"
1.54383348850811e-07,8,104,15.4392712550607,"Path:hsa04625 C-type lectin receptor signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04625 "," IL6  JUN  NFKB1  PIK3R1  PLCG2  MAPK8  PTGS2  CASP8"
1.5570180327845e-07,7,69,20.3619374523265,"Path:hsa00982 Drug metabolism-cytochrome P450","http://www.genome.jp/kegg-bin/show_pathway?hsa00982 "," CYP1A2  CYP2A6  CYP2C9  CYP3A4  HPGDS  GSTM1  GSTP1"
1.5570180327845e-07,7,69,20.3619374523265,"Path:hsa04920 Adipocytokine signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04920 "," NFKB1  PRKAG2  PRKAG3  POMC  PRKAA2  MAPK8  TRAF2"
1.73231090658856e-07,8,106,15.1479642502483,"Path:hsa04928 Parathyroid hormone synthesis secretion and action","http://www.genome.jp/kegg-bin/show_pathway?hsa04928 "," CREB1  EGFR  GNAQ  JUND  PRKACG  PRKCA  PRKCB  RUNX2"
1.86128749821232e-07,7,71,19.788361749444,"Path:hsa04520 Adherens junction","http://www.genome.jp/kegg-bin/show_pathway?hsa04520 "," CREBBP  CTNNB1  EGFR  EP300  FYN  RAC3  MAP3K7"
2.95893959437923e-07,8,114,14.0849492151431,"Path:hsa04670 Leukocyte transendothelial migration","http://www.genome.jp/kegg-bin/show_pathway?hsa04670 "," CTNNB1  ITGB2  PIK3R1  PLCG2  PRKCA  PRKCB  RAP1A  RAP1B"
2.95893959437923e-07,7,76,18.4864958448753,"Path:hsa05212 Pancreatic cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05212 "," EGFR  NFKB1  PIK3R1  MAPK8  BAX  RAC3  TP53"
4.38096454950666e-07,6,49,24.5767991407089,"Path:hsa05030 Cocaine addiction","http://www.genome.jp/kegg-bin/show_pathway?hsa05030 "," CREB1  GRIN2A  JUN  NFKB1  PDYN  PRKACG"
5.53713405904297e-07,6,51,23.6130030959752,"Path:hsa04913 Ovarian steroidogenesis","http://www.genome.jp/kegg-bin/show_pathway?hsa04913 "," CYP1A1  CYP2J2  HSD3B1  PRKACG  PTGS2  AKR1C3"
7.91714137930078e-07,8,130,12.3514170040486,"Path:hsa04650 Natural killer cell mediated cytotoxicity","http://www.genome.jp/kegg-bin/show_pathway?hsa04650 "," FYN  ITGB2  PIK3R1  PLCG2  PRKCA  PRKCB  RAC3  CASP3"
1.05480767692702e-06,7,92,15.2714530892449,"Path:hsa05222 Small cell lung cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05222 "," NFKB1  PIK3R1  PTGS2  BAX  TP53  TRAF2  CASP3"
1.29838942241934e-06,7,95,14.7891966759003,"Path:hsa01522 Endocrine resistance","http://www.genome.jp/kegg-bin/show_pathway?hsa01522 "," EGFR  JUN  PIK3R1  PRKACG  MAPK8  BAX  TP53"
