"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
3.16971202495841e-15,13,79,32.7411117226197,"Path:hsa01521 EGFR tyrosine kinase inhibitor resistance","http://www.genome.jp/kegg-bin/show_pathway?hsa01521 "," EGFR  FOXO3  MTOR  IL6  IL6R  JAK1  PIK3R1  PLCG1  PLCG2  PRKCA  PRKCB  BAX  STAT3"
3.16971202495841e-15,18,235,15.2398889916744,"Path:hsa04014 Ras signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04014 "," GNB5  EGFR  ABL1  GRIN2A  AFDN  FOXO4  NFKB1  PIK3R1  PLCG1  PLCG2  GNG2  PRKACG  PRKCA  PRKCB  MAPK8  RAC2  RAP1A  STK4"
3.16971202495841e-15,15,131,22.782276800531,"Path:hsa04068 FoxO signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04068 "," CREBBP  EGFR  EP300  FOXO1  FOXO3  SIRT1  IL6  FOXO4  PRKAG2  PIK3R1  PRKAA1  PRKAG1  MAPK8  STAT3  STK4"
3.16971202495841e-15,16,162,19.650885668277,"Path:hsa05161 Hepatitis B","http://www.genome.jp/kegg-bin/show_pathway?hsa05161 "," CREB1  CREBBP  EP300  IL6  JAK1  JUN  NFKB1  PCNA  PIK3R1  PRKCA  PRKCB  MAPK8  BAX  STAT3  TP53  CASP3"
1.11699801282917e-14,13,89,29.0623351245725,"Path:hsa04211 Longevity regulating pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04211 "," CREB1  FOXO1  FOXO3  SIRT1  MTOR  NFKB1  PRKAG2  PIK3R1  PRKAA1  PRKACG  PRKAG1  BAX  TP53"
1.11699801282917e-14,17,214,15.8056481105242,"Path:hsa05417 Lipid and atherosclerosis","http://www.genome.jp/kegg-bin/show_pathway?hsa05417 "," CYP2A6  CYP2C9  IL6  JUN  NFE2L2  NFKB1  PIK3R1  PLCB3  PLCG1  PRKCA  MAPK8  BAX  RAP1A  STAT3  TP53  TRAF2  CASP3"
1.75209856090186e-14,20,354,11.240972733972,"Path:hsa04151 PI3K-Akt signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04151 "," GNB5  CREB1  EGFR  FOXO3  MTOR  GYS1  GYS2  IL6  IL6R  ITGB1  JAK1  NFKB1  PIK3R1  GNG2  PRKAA1  PRKCA  BRCA1  SYK  TP53  YWHAG"
2.10029760535172e-14,14,121,23.0207689543658,"Path:hsa04919 Thyroid hormone signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04919 "," CREBBP  CTNNB1  EP300  FOXO1  MTOR  PIK3R1  PLCB3  PLCG1  PLCG2  PRKACG  PRKCA  PRKCB  ACTB  TP53"
9.91979167003269e-14,13,106,24.401394585726,"Path:hsa04922 Glucagon signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04922 "," CREB1  CREBBP  EP300  FOXO1  SIRT1  GYS1  GYS2  PRKAG2  PLCB3  PRKAA1  PRKACG  PRKAG1  PYGL"
1.66121270910542e-13,14,141,19.7554116558742,"Path:hsa04936 Alcoholic liver disease","http://www.genome.jp/kegg-bin/show_pathway?hsa04936 "," ADH7  CTNNB1  CYP2E1  ALDH9A1  FOXO1  FOXO3  SIRT1  IL6  NFKB1  PRKAG2  PRKAA1  PRKAG1  MAPK8  CASP3"
4.62324612864688e-13,15,189,15.7908902691511,"Path:hsa04613 Neutrophil extracellular trap formation","http://www.genome.jp/kegg-bin/show_pathway?hsa04613 "," HDAC6  MTOR  NFKB1  PIK3R1  PLCB3  PLCG1  PLCG2  PRKCA  PRKCB  RAC2  ACTB  SYK  H3C2  H4C4  H4C6"
4.62324612864688e-13,13,120,21.5545652173913,"Path:hsa04935 Growth hormone synthesis secretion and action","http://www.genome.jp/kegg-bin/show_pathway?hsa04935 "," CREB1  CREBBP  EP300  MTOR  PIK3R1  PLCB3  PLCG1  PLCG2  PRKACG  PRKCA  PRKCB  MAPK8  STAT3"
8.16001037627166e-13,15,197,15.1496358419775,"Path:hsa05207 Chemical carcinogenesis-receptor activation","http://www.genome.jp/kegg-bin/show_pathway?hsa05207 "," PTGES3  CREB1  CYP1A2  CYP1B1  EGFR  EPHX2  MTOR  GSTM1  JUN  NFKB1  PIK3R1  PRKACG  PRKCA  PRKCB  STAT3"
8.30504111759476e-13,11,72,30.3974637681159,"Path:hsa05223 Non-small cell lung cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05223 "," EGFR  FOXO3  PIK3R1  PLCG1  PLCG2  PRKCA  PRKCB  BAX  STAT3  STK4  TP53"
1.41932152103406e-12,14,167,16.6797188232231,"Path:hsa05225 Hepatocellular carcinoma","http://www.genome.jp/kegg-bin/show_pathway?hsa05225 "," CTNNB1  EGFR  MTOR  GSTM1  GSTP1  NFE2L2  PIK3R1  PLCG1  PLCG2  PRKCA  PRKCB  BAX  ACTB  TP53"
1.84709531336975e-12,15,210,14.211801242236,"Path:hsa05170 Human immunodeficiency virus 1 infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05170 "," GNB5  MTOR  JUN  NFKB1  PIK3R1  PLCG1  PLCG2  GNG2  PRKCA  PRKCB  MAPK8  BAX  RAC2  TRAF2  CASP3"
2.06101286043292e-12,13,137,18.8799111393208,"Path:hsa04910 Insulin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04910 "," FOXO1  MTOR  GYS1  GYS2  HK2  PRKAG2  PIK3R1  PRKAA1  PRKACG  PRKAG1  MAPK8  PYGL  HKDC1"
4.12604712670356e-12,15,223,13.383310586859,"Path:hsa05208 Chemical carcinogenesis-reactive oxygen species","http://www.genome.jp/kegg-bin/show_pathway?hsa05208 "," CYP1A2  CYP1B1  CYP2E1  EGFR  EPHX2  FOXO3  ABL1  GSTM1  JUN  NFE2L2  NFKB1  PIK3R1  PRKD1  MAPK8  AKR1C3"
7.08250938885536e-12,15,232,12.8641304347826,"Path:hsa05171 Coronavirus disease-COVID-19","http://www.genome.jp/kegg-bin/show_pathway?hsa05171 "," EGFR  IL6  IL6R  IL6ST  JAK1  JUN  NFKB1  PIK3R1  PLCG1  PLCG2  PRKCA  PRKCB  MAPK8  STAT3  SYK"
7.83444314745429e-12,12,119,20.0637194008038,"Path:hsa04722 Neurotrophin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04722 "," FOXO3  ABL1  JUN  NFKB1  PIK3R1  PLCG1  PLCG2  MAPK8  BAX  RAP1A  TP53  TP73"
8.89151371012393e-12,13,155,16.6874053295933,"Path:hsa04932 Non-alcoholic fatty liver disease","http://www.genome.jp/kegg-bin/show_pathway?hsa04932 "," CYP2E1  IL6  IL6R  JUN  NFKB1  PRKAG2  PIK3R1  PRKAA1  PRKAG1  MAPK8  BAX  TRAF2  CASP3"
1.52011971238754e-11,14,202,13.7896685320706,"Path:hsa05205 Proteoglycans in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05205 "," CTNNB1  EGFR  MTOR  ITGB1  PIK3R1  PLCG1  PLCG2  PRKACG  PRKCA  PRKCB  ACTB  STAT3  TP53  CASP3"
1.79061068546843e-11,11,97,22.5630658897355,"Path:hsa05215 Prostate cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05215 "," CREB1  CREBBP  CTNNB1  EGFR  EP300  FOXO1  MTOR  GSTP1  NFKB1  PIK3R1  TP53"
2.42707964378305e-11,14,210,13.264347826087,"Path:hsa04015 Rap1 signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04015 "," CTNNB1  EGFR  GRIN2A  ITGB1  AFDN  PIK3R1  PLCB3  PLCG1  PRKCA  PRKCB  PRKD1  RAC2  RAP1A  ACTB"
3.83559798697981e-11,10,76,26.1796338672769,"Path:hsa05212 Pancreatic cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05212 "," EGFR  MTOR  JAK1  NFKB1  PIK3R1  MAPK8  BAX  RAC2  STAT3  TP53"
3.86966395613245e-11,12,138,17.3013232514178,"Path:hsa05418 Fluid shear stress and atherosclerosis","http://www.genome.jp/kegg-bin/show_pathway?hsa05418 "," CTNNB1  GSTM1  GSTP1  JUN  NFE2L2  NFKB1  PIK3R1  PRKAA1  MAPK8  RAC2  ACTB  TP53"
4.45390555286778e-11,14,221,12.6041314184537,"Path:hsa04024 cAMP signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04024 "," CREB1  CREBBP  EP300  GRIN2A  JUN  AFDN  NFKB1  PIK3R1  POMC  PRKACG  MAPK8  RAC2  RAP1A  TSHR"
6.05867513293384e-11,8,36,44.2144927536232,"Path:hsa00500 Starch and sucrose metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00500 "," GAA  AMY2A  GYG1  GYS1  GYS2  HK2  PYGL  HKDC1"
7.26475972348549e-11,16,331,9.61765401287272,"Path:hsa05165 Human papillomavirus infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05165 "," CREB1  CREBBP  CTNNB1  EGFR  EP300  FOXO1  MTOR  ITGB1  JAK1  NFKB1  PIK3R1  PRKACG  PTGS2  BAX  TP53  CASP3"
8.90069271961217e-11,11,114,19.1983981693364,"Path:hsa04670 Leukocyte transendothelial migration","http://www.genome.jp/kegg-bin/show_pathway?hsa04670 "," CTNNB1  ITGB1  AFDN  PIK3R1  PLCG1  PLCG2  PRKCA  PRKCB  RAC2  RAP1A  ACTB"
9.15934454016535e-11,10,84,23.6863354037267,"Path:hsa04012 ErbB signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04012 "," EGFR  MTOR  ABL1  JUN  PIK3R1  PLCG1  PLCG2  PRKCA  PRKCB  MAPK8"
9.42852487117088e-11,13,191,13.542135215115,"Path:hsa04062 Chemokine signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04062 "," GNB5  FOXO3  NFKB1  PIK3R1  PLCB3  PLCG1  PLCG2  GNG2  PRKACG  PRKCB  RAC2  RAP1A  STAT3"
1.1106786999671e-10,10,86,23.1354903943377,"Path:hsa05210 Colorectal cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05210 "," CTNNB1  EGFR  MTOR  JUN  PIK3R1  MAPK8  BAX  RAC2  TP53  CASP3"
1.2983311746192e-10,11,119,18.3917427840701,"Path:hsa04071 Sphingolipid signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04071 "," FYN  NFKB1  PIK3R1  PLCB3  PRKCA  PRKCB  MAPK8  BAX  RAC2  TP53  TRAF2"
1.44479360905349e-10,9,62,28.8820476858345,"Path:hsa04213 Longevity regulating pathway-multiple species","http://www.genome.jp/kegg-bin/show_pathway?hsa04213 "," FOXO1  FOXO3  SIRT1  MTOR  PRKAG2  PIK3R1  PRKAA1  PRKACG  PRKAG1"
1.49140482996067e-10,11,121,18.0877470355731,"Path:hsa04152 AMPK signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04152 "," CREB1  FOXO1  FOXO3  SIRT1  MTOR  GYS1  GYS2  PRKAG2  PIK3R1  PRKAA1  PRKAG1"
1.70578253082784e-10,13,202,12.8046922083513,"Path:hsa05169 Epstein-Barr virus infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05169 "," IL6  JAK1  JUN  NFKB1  PIK3R1  PLCG2  MAPK8  BAX  STAT3  SYK  TP53  TRAF2  CASP3"
1.77710866883027e-10,13,203,12.7416149068323,"Path:hsa05415 Diabetic cardiomyopathy","http://www.genome.jp/kegg-bin/show_pathway?hsa05415 "," PARP1  MTOR  G6PD  GSR  GYS1  GYS2  NFKB1  PIK3R1  PLCB3  PRKCA  PRKCB  MAPK8  RAC2"
2.18183306535765e-10,11,126,17.3699792960663,"Path:hsa04380 Osteoclast differentiation","http://www.genome.jp/kegg-bin/show_pathway?hsa04380 "," CREB1  FYN  JAK1  JUN  JUND  NFKB1  PIK3R1  PLCG2  MAPK8  SYK  TRAF2"
2.7648810383412e-10,11,129,16.966026289181,"Path:hsa04926 Relaxin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04926 "," GNB5  CREB1  EGFR  JUN  NFKB1  PIK3R1  PLCB3  GNG2  PRKACG  PRKCA  MAPK8"
3.02009749718028e-10,9,68,26.333631713555,"Path:hsa04664 Fc epsilon RI signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04664 "," FYN  IL13  PIK3R1  PLCG1  PLCG2  PRKCA  MAPK8  RAC2  SYK"
3.32811436702741e-10,9,69,25.9519848771267,"Path:hsa04920 Adipocytokine signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04920 "," MTOR  NFKB1  PRKAG2  POMC  PRKAA1  PRKAG1  MAPK8  STAT3  TRAF2"
3.32811436702741e-10,9,69,25.9519848771267,"Path:hsa05031 Amphetamine addiction","http://www.genome.jp/kegg-bin/show_pathway?hsa05031 "," CREB1  SIRT1  GRIN2A  JUN  MAOA  PDYN  PRKACG  PRKCA  PRKCB"
5.76536858287812e-10,11,139,15.7454488583047,"Path:hsa05162 Measles","http://www.genome.jp/kegg-bin/show_pathway?hsa05162 "," IL6  JAK1  JUN  NFKB1  PIK3R1  MAPK8  BAX  STAT3  TP53  TP73  CASP3"
6.93150875105089e-10,9,75,23.8758260869565,"Path:hsa05214 Glioma","http://www.genome.jp/kegg-bin/show_pathway?hsa05214 "," EGFR  MTOR  PIK3R1  PLCG1  PLCG2  PRKCA  PRKCB  BAX  TP53"
8.50645792313742e-10,10,108,18.4227053140097,"Path:hsa04659 Th17 cell differentiation","http://www.genome.jp/kegg-bin/show_pathway?hsa04659 "," MTOR  IL6  IL6R  IL6ST  JAK1  JUN  NFKB1  PLCG1  MAPK8  STAT3"
1.19814219893033e-09,10,112,17.764751552795,"Path:hsa04726 Serotonergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04726 "," GNB5  CYP2C9  MAOA  PLCB3  GNG2  PRKACG  PRKCA  PRKCB  PTGS2  CASP3"
1.19814219893033e-09,17,476,7.10590062111801,"Path:hsa05022 Pathways of neurodegeneration-multiple diseases","http://www.genome.jp/kegg-bin/show_pathway?hsa05022 "," CDK5  CTNNB1  MTOR  GRIN2A  IL6  NFKB1  PDYN  PLCB3  PLCG1  PRKCA  PRKCB  MAPK8  PTGS2  BAX  TRAF2  UBC  CASP3"
1.24701519775082e-09,14,294,9.47453416149068,"Path:hsa04010 MAPK signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04010 "," EGFR  JUN  JUND  NFKB1  PRKACG  PRKCA  PRKCB  MAPK8  RAC2  RAP1A  STK4  TP53  TRAF2  CASP3"
1.56665184381628e-09,11,154,14.211801242236,"Path:hsa04921 Oxytocin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04921 "," EGFR  JUN  PRKAG2  PLCB3  PRKAA1  PRKACG  PRKAG1  PRKCA  PRKCB  PTGS2  ACTB"
1.76850467330362e-09,12,200,11.9379130434783,"Path:hsa04510 Focal adhesion","http://www.genome.jp/kegg-bin/show_pathway?hsa04510 "," CTNNB1  EGFR  FYN  ITGB1  JUN  PIK3R1  PRKCA  PRKCB  MAPK8  RAC2  RAP1A  ACTB"
1.86446690927106e-09,11,157,13.9402381611742,"Path:hsa05160 Hepatitis C","http://www.genome.jp/kegg-bin/show_pathway?hsa05160 "," CTNNB1  EGFR  JAK1  NFKB1  PIK3R1  BAX  STAT3  TP53  TRAF2  YWHAG  CASP3"
2.56568772274003e-09,11,162,13.5099838969404,"Path:hsa04630 JAK-STAT signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04630 "," CREBBP  EGFR  EP300  MTOR  IL6  IL6R  IL6ST  IL13  JAK1  PIK3R1  STAT3"
3.81207074660611e-09,7,39,35.7117056856187,"Path:hsa00260 Glycine serine and threonine metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00260 "," GLYCTK  AGXT  GATM  MAOA  PSPH  SRR  SHMT2"
3.90283805324217e-09,11,169,12.9503987651145,"Path:hsa04530 Tight junction","http://www.genome.jp/kegg-bin/show_pathway?hsa04530 "," ITGB1  JUN  AFDN  PCNA  PRKAG2  PRKAA1  PRKACG  PRKAG1  MAPK8  RAP1A  ACTB"
4.04181963891031e-09,11,170,12.8742199488491,"Path:hsa04310 Wnt signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04310 "," CREBBP  CTNNB1  EP300  JUN  PLCB3  PRKACG  PRKCA  PRKCB  MAPK8  RAC2  TP53"
4.04181963891031e-09,9,93,19.254698457223,"Path:hsa04657 IL-17 signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04657 "," IL6  IL13  JUN  JUND  NFKB1  MAPK8  PTGS2  TRAF2  CASP3"
4.227456659747e-09,11,171,12.7989321128909,"Path:hsa05164 Influenza A","http://www.genome.jp/kegg-bin/show_pathway?hsa05164 "," CREBBP  EP300  IL6  JAK1  NFKB1  PIK3R1  PRKCA  PRKCB  BAX  ACTB  CASP3"
5.03206595859342e-09,10,132,15.0731225296443,"Path:hsa04728 Dopaminergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04728 "," GNB5  CREB1  GRIN2A  MAOA  PLCB3  GNG2  PRKACG  PRKCA  PRKCB  MAPK8"
5.08790175509961e-09,12,222,10.7548766157462,"Path:hsa05166 Human T-cell leukemia virus 1 infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05166 "," CREB1  CREBBP  EP300  IL6  JAK1  JUN  NFKB1  PIK3R1  PRKACG  MAPK8  BAX  TP53"
6.05750495388967e-09,8,67,23.7570408825438,"Path:hsa04720 Long-term potentiation","http://www.genome.jp/kegg-bin/show_pathway?hsa04720 "," CREBBP  EP300  GRIN2A  PLCB3  PRKACG  PRKCA  PRKCB  RAP1A"
6.05750495388967e-09,9,98,18.2723158828749,"Path:hsa05231 Choline metabolism in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05231 "," EGFR  MTOR  JUN  PIK3R1  PLCG1  PRKCA  PRKCB  MAPK8  RAC2"
6.37126469448518e-09,10,136,14.6297953964194,"Path:hsa04210 Apoptosis","http://www.genome.jp/kegg-bin/show_pathway?hsa04210 "," PARP1  JUN  NFKB1  PIK3R1  MAPK8  BAX  ACTB  TP53  TRAF2  CASP3"
6.65187483701775e-09,8,68,23.4076726342711,"Path:hsa05204 Chemical carcinogenesis-DNA adducts","http://www.genome.jp/kegg-bin/show_pathway?hsa05204 "," CYP1A2  CYP1B1  CYP2A6  CYP2C9  CYP2E1  GSTM1  GSTP1  PTGS2"
6.66172829212098e-09,10,137,14.5230085687083,"Path:hsa05135 Yersinia infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05135 "," IL6  ITGB1  JUN  NFKB1  PIK3R1  PLCG1  MAPK8  RAC2  ACTB  TRAF2"
7.29580691731034e-09,8,69,23.0684310018904,"Path:hsa00982 Drug metabolism-cytochrome P450","http://www.genome.jp/kegg-bin/show_pathway?hsa00982 "," ADH7  CYP1A2  CYP2A6  CYP2C9  CYP2E1  GSTM1  GSTP1  MAOA"
7.38482442474757e-09,9,101,17.7295738269479,"Path:hsa04916 Melanogenesis","http://www.genome.jp/kegg-bin/show_pathway?hsa04916 "," CREB1  CREBBP  CTNNB1  EP300  PLCB3  POMC  PRKACG  PRKCA  PRKCB"
8.97016260079899e-09,8,71,22.4186160440906,"Path:hsa04520 Adherens junction","http://www.genome.jp/kegg-bin/show_pathway?hsa04520 "," CREBBP  CTNNB1  EGFR  EP300  FYN  AFDN  RAC2  ACTB"
1.38124947578583e-08,8,75,21.2229565217391,"Path:hsa00980 Metabolism of xenobiotics by cytochrome P450","http://www.genome.jp/kegg-bin/show_pathway?hsa00980 "," ADH7  CYP1A2  CYP1B1  CYP2A6  CYP2C9  CYP2E1  GSTM1  GSTP1"
1.59807824784492e-08,11,197,11.1097329507835,"Path:hsa05130 Pathogenic Escherichia coli infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05130 "," ABL1  FYN  IL6  ITGB1  JUN  NFKB1  MAPK8  BAX  ACTB  TRAF2  CASP3"
1.61401802713605e-08,7,49,28.423602484472,"Path:hsa05030 Cocaine addiction","http://www.genome.jp/kegg-bin/show_pathway?hsa05030 "," CREB1  GRIN2A  JUN  MAOA  NFKB1  PDYN  PRKACG"
1.74258367172074e-08,9,112,15.9882763975155,"Path:hsa04668 TNF signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04668 "," CREB1  IL6  JUN  NFKB1  PIK3R1  MAPK8  PTGS2  TRAF2  CASP3"
1.86277353522967e-08,9,113,15.8467872258561,"Path:hsa04725 Cholinergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04725 "," GNB5  CREB1  FYN  PIK3R1  PLCB3  GNG2  PRKACG  PRKCA  PRKCB"
1.97285464279911e-08,10,155,12.8364656381487,"Path:hsa04934 Cushing syndrome","http://www.genome.jp/kegg-bin/show_pathway?hsa04934 "," CREB1  CTNNB1  EGFR  MEN1  KMT2A  PLCB3  POMC  PRKACG  RAP1A  ASH2L"
4.12900880702803e-08,9,124,14.4410238429173,"Path:hsa04611 Platelet activation","http://www.genome.jp/kegg-bin/show_pathway?hsa04611 "," FYN  ITGB1  PIK3R1  PLCB3  PLCG2  PRKACG  RAP1A  ACTB  SYK"
5.01083743638244e-08,8,89,17.8845139228139,"Path:hsa05235 PD-L1 expression and PD-1 checkpoint pathway in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05235 "," EGFR  MTOR  JAK1  JUN  NFKB1  PIK3R1  PLCG1  STAT3"
5.72620843360392e-08,7,59,23.6060427413412,"Path:hsa04370 VEGF signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04370 "," PIK3R1  PLCG1  PLCG2  PRKCA  PRKCB  PTGS2  RAC2"
6.03509716792072e-08,9,130,13.7745150501672,"Path:hsa04650 Natural killer cell mediated cytotoxicity","http://www.genome.jp/kegg-bin/show_pathway?hsa04650 "," FYN  PIK3R1  PLCG1  PLCG2  PRKCA  PRKCB  RAC2  SYK  CASP3"
6.30226715658445e-08,8,92,17.3013232514178,"Path:hsa05222 Small cell lung cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05222 "," ITGB1  NFKB1  PIK3R1  PTGS2  BAX  TP53  TRAF2  CASP3"
7.31660879586092e-08,10,179,11.1153752732572,"Path:hsa05152 Tuberculosis","http://www.genome.jp/kegg-bin/show_pathway?hsa05152 "," CREB1  CREBBP  EP300  IL6  JAK1  NFKB1  MAPK8  BAX  SYK  CASP3"
7.94915608417936e-08,8,95,16.7549656750572,"Path:hsa01522 Endocrine resistance","http://www.genome.jp/kegg-bin/show_pathway?hsa01522 "," EGFR  MTOR  JUN  PIK3R1  PRKACG  MAPK8  BAX  TP53"
1.00532513305622e-07,8,98,16.2420585625555,"Path:hsa04750 Inflammatory mediator regulation of TRP channels","http://www.genome.jp/kegg-bin/show_pathway?hsa04750 "," PIK3R1  PLCB3  PLCG1  PLCG2  PRKACG  PRKCA  PRKCB  MAPK8"
1.01907226133625e-07,10,186,10.6970546984572,"Path:hsa05034 Alcoholism","http://www.genome.jp/kegg-bin/show_pathway?hsa05034 "," GNB5  CREB1  GRIN2A  MAOA  PDYN  GNG2  PRKACG  H3C2  H4C4  H4C6"
1.21894063293322e-07,9,142,12.610471524801,"Path:hsa05017 Spinocerebellar ataxia","http://www.genome.jp/kegg-bin/show_pathway?hsa05017 "," MTOR  GRIN2A  PDYN  PIK3R1  PLCB3  PRKCA  PRKCB  MAPK8  TRAF2"
1.33431602702209e-07,8,102,15.6051150895141,"Path:hsa05146 Amoebiasis","http://www.genome.jp/kegg-bin/show_pathway?hsa05146 "," IL6  NFKB1  PIK3R1  PLCB3  PRKACG  PRKCA  PRKCB  CASP3"
