Compound,Protein,Neighborhood_1,Tag
Cell_growth,AOC1,Target,Target-Cell_growth
Cell_growth,PSD,Target,Target-Cell_growth
Cell_growth,RAE1,Target,Target-Cell_growth
Cell_growth,SMARCA2,Target,Target-Cell_growth
Cell_growth,TOB1,Target,Target-Cell_growth
Cell_growth,HM13,Target,Target-Cell_growth
Cell_growth,FAM110A,Target,Target-Cell_growth
Cell_growth,SYNJ2BP,Target,Target-Cell_growth
Cell_growth,IZUMO1R,Target,Target-Cell_growth
Cell_growth,NOX4,Target,Target-Cell_growth
Cell_growth,TREML1,Target,Target-Cell_growth
Cell_growth,SCARA5,Target,Target-Cell_growth
Cell_growth,FEZF2,Target,Target-Cell_growth
Cell_growth,TSPAN14,Target,Target-Cell_growth
Cell_growth,KLRK1,Target,Target-Cell_growth
Cell_growth,SOHLH2,Target,Target-Cell_growth
Cell_growth,PKD1,Target,Target-Cell_growth
Cell_growth,PRKD1,Target,Target-Cell_growth
Cell_growth,CDH5,Target,Target-Cell_growth
Cell_growth,PRKCE,Target,Target-Cell_growth
Cell_growth,AGTRAP,Target,Target-Cell_growth
Cell_growth,POSTN,Target,Target-Cell_growth
Cell_growth,ADAM9,Target,Target-Cell_growth
Cell_growth,KCNA1,Target,Target-Cell_growth
Cell_growth,KDF1,Target,Target-Cell_growth
Cell_growth,CCL28,Target,Target-Cell_growth
Cell_growth,TSPAN15,Target,Target-Cell_growth
Cell_growth,ROS1,Target,Target-Cell_growth
Cell_growth,RHOB,Target,Target-Cell_growth
Cell_growth,ISLR2,Target,Target-Cell_growth
Cell_growth,MYH9,Target,Target-Cell_growth
Cell_growth,CRB2,Target,Target-Cell_growth
Cell_growth,OOEP,Target,Target-Cell_growth
Cell_growth,CLEC9A,Target,Target-Cell_growth
Cell_growth,MXRA8,Target,Target-Cell_growth
Cell_growth,KDR,Target,Target-Cell_growth
Cell_growth,KCNC2,Target,Target-Cell_growth
Cell_growth,ITGB1,Target,Target-Cell_growth
Cell_growth,ITGA5,Target,Target-Cell_growth
Cell_growth,ITGA2,Target,Target-Cell_growth
Cell_growth,MKLN1,Target,Target-Cell_growth
Cell_growth,ITGA1,Target,Target-Cell_growth
Cell_growth,SEMA5A,Target,Target-Cell_growth
Cell_growth,SPIRE1,Target,Target-Cell_growth
Cell_growth,EMP2,Target,Target-Cell_growth
Cell_growth,BMPR1A,Target,Target-Cell_growth
Cell_growth,NANOG,Target,Target-Cell_growth
Cell_growth,NLRP5,Target,Target-Cell_growth
Cell_growth,LY6D,Target,Target-Cell_growth
Cell_growth,ATN1,Target,Target-Cell_growth
Cell_growth,SHROOM1,Target,Target-Cell_growth
