Compound,Protein,Neighborhood_1,Tag
Folic acid,KDM6A,1Neigh,Folic acid-1Neigh
Folic acid,MLLT3,1Neigh,Folic acid-1Neigh
Folic acid,TAF9,1Neigh,Folic acid-1Neigh
Folic acid,E2F6,1Neigh,Folic acid-1Neigh
Folic acid,DOT1L,1Neigh,Folic acid-1Neigh
Folic acid,H3C15,1Neigh,Folic acid-1Neigh
Folic acid,KANSL1,1Neigh,Folic acid-1Neigh
Folic acid,CREB1,1Neigh,Folic acid-1Neigh
Folic acid,INO80C,1Neigh,Folic acid-1Neigh
Folic acid,TAF6,1Neigh,Folic acid-1Neigh
Folic acid,KAT8,1Neigh,Folic acid-1Neigh
Folic acid,TAF1,1Neigh,Folic acid-1Neigh
Folic acid,H4-16,1Neigh,Folic acid-1Neigh
Folic acid,C17ORF49,1Neigh,Folic acid-1Neigh
Folic acid,H4C15,1Neigh,Folic acid-1Neigh
Folic acid,H4C14,1Neigh,Folic acid-1Neigh
Folic acid,RUVBL2,1Neigh,Folic acid-1Neigh
Folic acid,H4C1,1Neigh,Folic acid-1Neigh
Folic acid,H4C4,1Neigh,Folic acid-1Neigh
Folic acid,H4C12,1Neigh,Folic acid-1Neigh
Folic acid,H3C1,1Neigh,Folic acid-1Neigh
Folic acid,H4C13,1Neigh,Folic acid-1Neigh
Folic acid,H4C9,1Neigh,Folic acid-1Neigh
Folic acid,H2AC15,1Neigh,Folic acid-1Neigh
Folic acid,H2AC16,1Neigh,Folic acid-1Neigh
Folic acid,H3C11,1Neigh,Folic acid-1Neigh
Folic acid,H2AC4,1Neigh,Folic acid-1Neigh
Folic acid,H3C7,1Neigh,Folic acid-1Neigh
Folic acid,H3C8,1Neigh,Folic acid-1Neigh
Folic acid,H3C3,1Neigh,Folic acid-1Neigh
Folic acid,H4C5,1Neigh,Folic acid-1Neigh
Folic acid,H3C2,1Neigh,Folic acid-1Neigh
Folic acid,H4C8,1Neigh,Folic acid-1Neigh
Folic acid,H3C6,1Neigh,Folic acid-1Neigh
Folic acid,TSHB,1Neigh,Folic acid-1Neigh
Folic acid,GNAQ,1Neigh,Folic acid-1Neigh
Folic acid,LHCGR,1Neigh,Folic acid-1Neigh
Folic acid,TRH,1Neigh,Folic acid-1Neigh
Folic acid,GNG2,1Neigh,Folic acid-1Neigh
Folic acid,GIP,1Neigh,Folic acid-1Neigh
Folic acid,VIP,1Neigh,Folic acid-1Neigh
Folic acid,GNAS,1Neigh,Folic acid-1Neigh
Folic acid,NPPA,1Neigh,Folic acid-1Neigh
Folic acid,GNB1,1Neigh,Folic acid-1Neigh
Folic acid,POMC,1Neigh,Folic acid-1Neigh
Folic acid,GCG,1Neigh,Folic acid-1Neigh
Folic acid,FSHB,1Neigh,Folic acid-1Neigh
Folic acid,IGLL5,1Neigh,Folic acid-1Neigh
Folic acid,ADCYAP1,1Neigh,Folic acid-1Neigh
Folic acid,LOC102723407,1Neigh,Folic acid-1Neigh
Folic acid,IGHV3-16,1Neigh,Folic acid-1Neigh
Folic acid,MTHFD1,1Neigh,Folic acid-1Neigh
Folic acid,GCH1,1Neigh,Folic acid-1Neigh
Folic acid,CTBP2,1Neigh,Folic acid-1Neigh
Folic acid,BCAT1,1Neigh,Folic acid-1Neigh
Folic acid,ALOX12B,1Neigh,Folic acid-1Neigh
Folic acid,PTGES3,1Neigh,Folic acid-1Neigh
Folic acid,MT-ND3,1Neigh,Folic acid-1Neigh
Folic acid,PLB1,1Neigh,Folic acid-1Neigh
Folic acid,MT-ATP8,1Neigh,Folic acid-1Neigh
Folic acid,PLA2G4C,1Neigh,Folic acid-1Neigh
Folic acid,NT5C3A,1Neigh,Folic acid-1Neigh
Folic acid,TK1,1Neigh,Folic acid-1Neigh
Folic acid,ZWINT,1Neigh,Folic acid-1Neigh
Folic acid,RAD51,1Neigh,Folic acid-1Neigh
Folic acid,AURKB,1Neigh,Folic acid-1Neigh
Folic acid,CTPS1,1Neigh,Folic acid-1Neigh
Folic acid,SMUG1,1Neigh,Folic acid-1Neigh
Folic acid,PRIM2,1Neigh,Folic acid-1Neigh
Folic acid,MTRR,1Neigh,Folic acid-1Neigh
Folic acid,PTTG1,1Neigh,Folic acid-1Neigh
Folic acid,RFC4,1Neigh,Folic acid-1Neigh
Folic acid,ENSP00000492798,1Neigh,Folic acid-1Neigh
Folic acid,ENSP00000491651,1Neigh,Folic acid-1Neigh
Folic acid,ACO1,1Neigh,Folic acid-1Neigh
Folic acid,HAMP,1Neigh,Folic acid-1Neigh
Folic acid,NCOA4,1Neigh,Folic acid-1Neigh
Folic acid,PANK2,1Neigh,Folic acid-1Neigh
Folic acid,HFE,1Neigh,Folic acid-1Neigh
Folic acid,PLA2G4B,1Neigh,Folic acid-1Neigh
Folic acid,PLA2G4A,1Neigh,Folic acid-1Neigh
Folic acid,MYC,1Neigh,Folic acid-1Neigh
Folic acid,AKT1,1Neigh,Folic acid-1Neigh
Folic acid,IL4,1Neigh,Folic acid-1Neigh
Folic acid,CCL5,1Neigh,Folic acid-1Neigh
Folic acid,CTNNB1,1Neigh,Folic acid-1Neigh
Folic acid,TNF,1Neigh,Folic acid-1Neigh
Folic acid,PTGER4,1Neigh,Folic acid-1Neigh
Folic acid,ICAM1,1Neigh,Folic acid-1Neigh
Folic acid,MYD88,1Neigh,Folic acid-1Neigh
Folic acid,STAT6,1Neigh,Folic acid-1Neigh
Folic acid,ACTB,1Neigh,Folic acid-1Neigh
Folic acid,IL10,1Neigh,Folic acid-1Neigh
Folic acid,SLC22A7,1Neigh,Folic acid-1Neigh
Folic acid,SIRT2,1Neigh,Folic acid-1Neigh
Folic acid,ATXN3,1Neigh,Folic acid-1Neigh
Folic acid,HDAC2,1Neigh,Folic acid-1Neigh
Folic acid,H2BC15,1Neigh,Folic acid-1Neigh
Folic acid,H2BU1,1Neigh,Folic acid-1Neigh
Folic acid,TUBA1A,1Neigh,Folic acid-1Neigh
Folic acid,SNCA,1Neigh,Folic acid-1Neigh
Folic acid,DYNLL1,1Neigh,Folic acid-1Neigh
Folic acid,H2BS1,1Neigh,Folic acid-1Neigh
Folic acid,HDAC9,1Neigh,Folic acid-1Neigh
Folic acid,SPTLC3,1Neigh,Folic acid-1Neigh
Folic acid,TKT,1Neigh,Folic acid-1Neigh
Folic acid,ALAS2,1Neigh,Folic acid-1Neigh
Folic acid,ADSL,1Neigh,Folic acid-1Neigh
Folic acid,MAT1A,1Neigh,Folic acid-1Neigh
Folic acid,BRCC3,1Neigh,Folic acid-1Neigh
Folic acid,FCGR3B,1Neigh,Folic acid-1Neigh
Folic acid,PHGDH,1Neigh,Folic acid-1Neigh
Folic acid,CBSL,1Neigh,Folic acid-1Neigh
Folic acid,ABCG2,1Neigh,Folic acid-1Neigh
Folic acid,RPP38,1Neigh,Folic acid-1Neigh
Folic acid,HADHA,1Neigh,Folic acid-1Neigh
Folic acid,ECI1,1Neigh,Folic acid-1Neigh
Folic acid,HK1,1Neigh,Folic acid-1Neigh
Folic acid,AMY2A,1Neigh,Folic acid-1Neigh
Folic acid,GYG1,1Neigh,Folic acid-1Neigh
Folic acid,CYP3A4,1Neigh,Folic acid-1Neigh
Folic acid,ADH1C,1Neigh,Folic acid-1Neigh
Folic acid,ADH4,1Neigh,Folic acid-1Neigh
Folic acid,ADH7,1Neigh,Folic acid-1Neigh
Folic acid,RDH8,1Neigh,Folic acid-1Neigh
Folic acid,RDH12,1Neigh,Folic acid-1Neigh
Folic acid,RDH16,1Neigh,Folic acid-1Neigh
Folic acid,ADH6,1Neigh,Folic acid-1Neigh
Folic acid,DHRS3,1Neigh,Folic acid-1Neigh
Folic acid,CD44,1Neigh,Folic acid-1Neigh
Folic acid,SOX2,1Neigh,Folic acid-1Neigh
Folic acid,EPHX2,1Neigh,Folic acid-1Neigh
Folic acid,APEX2,1Neigh,Folic acid-1Neigh
Folic acid,APTX,1Neigh,Folic acid-1Neigh
Folic acid,LIG4,1Neigh,Folic acid-1Neigh
Folic acid,TOP2A,1Neigh,Folic acid-1Neigh
Folic acid,HSD11B1,1Neigh,Folic acid-1Neigh
Folic acid,PARG,1Neigh,Folic acid-1Neigh
Folic acid,TPP2,1Neigh,Folic acid-1Neigh
Folic acid,USP47,1Neigh,Folic acid-1Neigh
Folic acid,NEIL1,1Neigh,Folic acid-1Neigh
Folic acid,POLD1,1Neigh,Folic acid-1Neigh
Folic acid,AKR1C3,1Neigh,Folic acid-1Neigh
Folic acid,PAH,1Neigh,Folic acid-1Neigh
Folic acid,AKR7A3,1Neigh,Folic acid-1Neigh
Folic acid,ALDH1B1,1Neigh,Folic acid-1Neigh
Folic acid,GK,1Neigh,Folic acid-1Neigh
Folic acid,ALDH7A1,1Neigh,Folic acid-1Neigh
Folic acid,CBR3,1Neigh,Folic acid-1Neigh
Folic acid,RNASEH2B,1Neigh,Folic acid-1Neigh
Folic acid,ISG15,1Neigh,Folic acid-1Neigh
Folic acid,MX1,1Neigh,Folic acid-1Neigh
Folic acid,OAS1,1Neigh,Folic acid-1Neigh
Folic acid,IRF9,1Neigh,Folic acid-1Neigh
Folic acid,IFIT2,1Neigh,Folic acid-1Neigh
Folic acid,KMT2B,1Neigh,Folic acid-1Neigh
Folic acid,CDC73,1Neigh,Folic acid-1Neigh
Folic acid,FOSL1,1Neigh,Folic acid-1Neigh
Folic acid,ATRX,1Neigh,Folic acid-1Neigh
Folic acid,SMAD4,1Neigh,Folic acid-1Neigh
Folic acid,PAXIP1,1Neigh,Folic acid-1Neigh
Folic acid,SETD1B,1Neigh,Folic acid-1Neigh
Folic acid,ESR1,1Neigh,Folic acid-1Neigh
Folic acid,PLCB3,1Neigh,Folic acid-1Neigh
Folic acid,CHD8,1Neigh,Folic acid-1Neigh
Folic acid,H3-2,1Neigh,Folic acid-1Neigh
Folic acid,AFF1,1Neigh,Folic acid-1Neigh
Folic acid,PBX1,1Neigh,Folic acid-1Neigh
Folic acid,GATA2,1Neigh,Folic acid-1Neigh
Folic acid,CBFB,1Neigh,Folic acid-1Neigh
Folic acid,MLLT6,1Neigh,Folic acid-1Neigh
Folic acid,SIN3A,1Neigh,Folic acid-1Neigh
Folic acid,CGA,1Neigh,Folic acid-1Neigh
Folic acid,TRHR,1Neigh,Folic acid-1Neigh
Folic acid,IGF1R,1Neigh,Folic acid-1Neigh
Folic acid,CTLA4,1Neigh,Folic acid-1Neigh
Folic acid,CA5B,1Neigh,Folic acid-1Neigh
Folic acid,FPGS,Target,Folic acid-Target
Folic acid,PTGS1,Target,Folic acid-Target
Folic acid,TYMS,Target,Folic acid-Target
Folic acid,FTL,Target,Folic acid-Target
Folic acid,PTGS2,Target,Folic acid-Target
Folic acid,ABCC4,Target,Folic acid-Target
Folic acid,HDAC6,Target,Folic acid-Target
Folic acid,SHMT2,Target,Folic acid-Target
Folic acid,SLC22A1,Target,Folic acid-Target
Folic acid,HSD17B10,Target,Folic acid-Target
Folic acid,KDM4E,Target,Folic acid-Target
Folic acid,GAA,Target,Folic acid-Target
Folic acid,ALDH1A1,Target,Folic acid-Target
Folic acid,TDP1,Target,Folic acid-Target
Folic acid,HPGD,Target,Folic acid-Target
Folic acid,POLB,Target,Folic acid-Target
Folic acid,AKR1B1,Target,Folic acid-Target
Folic acid,SAMHD1,Target,Folic acid-Target
Folic acid,MEN1,Target,Folic acid-Target
Folic acid,KMT2A,Target,Folic acid-Target
Folic acid,TSHR,Target,Folic acid-Target
Folic acid,CA5A,Target,Folic acid-Target
