Compound,Protein,Neighborhood_1,Tag
Sleep,SKP1,1Neigh,1Neigh-Sleep
Sleep,FBXW11,1Neigh,1Neigh-Sleep
Sleep,CUL1,1Neigh,1Neigh-Sleep
Sleep,RORC,1Neigh,1Neigh-Sleep
Sleep,BTRC,1Neigh,1Neigh-Sleep
Sleep,CSNK1D,1Neigh,1Neigh-Sleep
Sleep,GNB3,1Neigh,1Neigh-Sleep
Sleep,TSHB,1Neigh,1Neigh-Sleep
Sleep,ADRB2,1Neigh,1Neigh-Sleep
Sleep,GNAI2,1Neigh,1Neigh-Sleep
Sleep,GNAL,1Neigh,1Neigh-Sleep
Sleep,ADRB3,1Neigh,1Neigh-Sleep
Sleep,GIP,1Neigh,1Neigh-Sleep
Sleep,VIP,1Neigh,1Neigh-Sleep
Sleep,GNAI3,1Neigh,1Neigh-Sleep
Sleep,GNAS,1Neigh,1Neigh-Sleep
Sleep,GRK5,1Neigh,1Neigh-Sleep
Sleep,POMC,1Neigh,1Neigh-Sleep
Sleep,GCG,1Neigh,1Neigh-Sleep
Sleep,ARRB2,1Neigh,1Neigh-Sleep
Sleep,HCRT,1Neigh,1Neigh-Sleep
Sleep,HCRTR1,1Neigh,1Neigh-Sleep
Sleep,ERCC5,1Neigh,1Neigh-Sleep
Sleep,SIRT2,1Neigh,1Neigh-Sleep
Sleep,CTNNB1,1Neigh,1Neigh-Sleep
Sleep,IKBKG,1Neigh,1Neigh-Sleep
Sleep,MED6,1Neigh,1Neigh-Sleep
Sleep,H4C7,1Neigh,1Neigh-Sleep
Sleep,ACTB,1Neigh,1Neigh-Sleep
Sleep,MACROH2A1,1Neigh,1Neigh-Sleep
Sleep,CHD4,1Neigh,1Neigh-Sleep
Sleep,PARG,1Neigh,1Neigh-Sleep
Sleep,HPF1,1Neigh,1Neigh-Sleep
Sleep,MCM3,1Neigh,1Neigh-Sleep
Sleep,RAD51,1Neigh,1Neigh-Sleep
Sleep,UHRF1,1Neigh,1Neigh-Sleep
Sleep,APTX,1Neigh,1Neigh-Sleep
Sleep,MYC,1Neigh,1Neigh-Sleep
Sleep,CTCF,1Neigh,1Neigh-Sleep
Sleep,SMAD4,1Neigh,1Neigh-Sleep
Sleep,TOP2A,1Neigh,1Neigh-Sleep
Sleep,NEIL1,1Neigh,1Neigh-Sleep
Sleep,APAF1,1Neigh,1Neigh-Sleep
Sleep,PTEN,1Neigh,1Neigh-Sleep
Sleep,RNF4,1Neigh,1Neigh-Sleep
Sleep,ABL1,1Neigh,1Neigh-Sleep
Sleep,GAPDH,1Neigh,1Neigh-Sleep
Sleep,NCL,1Neigh,1Neigh-Sleep
Sleep,CHFR,1Neigh,1Neigh-Sleep
Sleep,BANF1,1Neigh,1Neigh-Sleep
Sleep,SOD2,1Neigh,1Neigh-Sleep
Sleep,NPY,1Neigh,1Neigh-Sleep
Sleep,IL16,1Neigh,1Neigh-Sleep
Sleep,CD8A,1Neigh,1Neigh-Sleep
Sleep,CCL5,1Neigh,1Neigh-Sleep
Sleep,IL2RA,1Neigh,1Neigh-Sleep
Sleep,NLRP1,1Neigh,1Neigh-Sleep
Sleep,MYD88,1Neigh,1Neigh-Sleep
Sleep,IL18BP,1Neigh,1Neigh-Sleep
Sleep,IL18R1,1Neigh,1Neigh-Sleep
Sleep,IFNA2,1Neigh,1Neigh-Sleep
Sleep,IFNB1,1Neigh,1Neigh-Sleep
Sleep,IFNA1,1Neigh,1Neigh-Sleep
Sleep,ALOX5,1Neigh,1Neigh-Sleep
Sleep,CCL4,1Neigh,1Neigh-Sleep
Sleep,CCL3,1Neigh,1Neigh-Sleep
Sleep,CD40LG,1Neigh,1Neigh-Sleep
Sleep,IL10,1Neigh,1Neigh-Sleep
Sleep,DMXL2,1Neigh,1Neigh-Sleep
Sleep,DMXL1,1Neigh,1Neigh-Sleep
Sleep,ENC1,1Neigh,1Neigh-Sleep
Sleep,CEACAM8,1Neigh,1Neigh-Sleep
Sleep,PTGES3,1Neigh,1Neigh-Sleep
Sleep,AKR1C3,1Neigh,1Neigh-Sleep
Sleep,FXYD1,1Neigh,1Neigh-Sleep
Sleep,PPP1CB,1Neigh,1Neigh-Sleep
Sleep,SLC8A1,1Neigh,1Neigh-Sleep
Sleep,EDA,1Neigh,1Neigh-Sleep
Sleep,NOS1,1Neigh,1Neigh-Sleep
Sleep,TPTEP2-CSNK1E,1Neigh,1Neigh-Sleep
