Compound,Protein,Neighborhood_1,Tag
Nootropic,C3,1Neigh,1Neigh-Nootropic
Nootropic,F2RL3,1Neigh,1Neigh-Nootropic
Nootropic,F12,1Neigh,1Neigh-Nootropic
Nootropic,CRP,1Neigh,1Neigh-Nootropic
Nootropic,KLKB1,1Neigh,1Neigh-Nootropic
Nootropic,F13A1,1Neigh,1Neigh-Nootropic
Nootropic,F2RL2,1Neigh,1Neigh-Nootropic
Nootropic,FGB,1Neigh,1Neigh-Nootropic
Nootropic,PLG,1Neigh,1Neigh-Nootropic
Nootropic,EDNRA,1Neigh,1Neigh-Nootropic
Nootropic,F2R,1Neigh,1Neigh-Nootropic
Nootropic,LPA,1Neigh,1Neigh-Nootropic
Nootropic,SERPINF2,1Neigh,1Neigh-Nootropic
Nootropic,F3,1Neigh,1Neigh-Nootropic
Nootropic,FGG,1Neigh,1Neigh-Nootropic
Nootropic,GPT2,1Neigh,1Neigh-Nootropic
Nootropic,F8,1Neigh,1Neigh-Nootropic
Nootropic,AGT,1Neigh,1Neigh-Nootropic
Nootropic,CFH,1Neigh,1Neigh-Nootropic
Nootropic,F5,1Neigh,1Neigh-Nootropic
Nootropic,APOA2,1Neigh,1Neigh-Nootropic
Nootropic,LPAR3,1Neigh,1Neigh-Nootropic
Nootropic,MBL2,1Neigh,1Neigh-Nootropic
Nootropic,LPAR1,1Neigh,1Neigh-Nootropic
Nootropic,F10,1Neigh,1Neigh-Nootropic
Nootropic,F7,1Neigh,1Neigh-Nootropic
Nootropic,EDNRB,1Neigh,1Neigh-Nootropic
Nootropic,LPAR6,1Neigh,1Neigh-Nootropic
Nootropic,LPAR5,1Neigh,1Neigh-Nootropic
Nootropic,LPAR4,1Neigh,1Neigh-Nootropic
Nootropic,BDKRB2,1Neigh,1Neigh-Nootropic
Nootropic,DRD4,1Neigh,1Neigh-Nootropic
Nootropic,TPH1,1Neigh,1Neigh-Nootropic
Nootropic,ALDH2,1Neigh,1Neigh-Nootropic
Nootropic,LRTOMT,1Neigh,1Neigh-Nootropic
Nootropic,TPH2,1Neigh,1Neigh-Nootropic
Nootropic,MAOA,1Neigh,1Neigh-Nootropic
Nootropic,COMT,1Neigh,1Neigh-Nootropic
Nootropic,MAOB,1Neigh,1Neigh-Nootropic
Nootropic,MAP2K5,1Neigh,1Neigh-Nootropic
Nootropic,YWHAE,1Neigh,1Neigh-Nootropic
Nootropic,PAK1,1Neigh,1Neigh-Nootropic
Nootropic,MAP2K1,1Neigh,1Neigh-Nootropic
Nootropic,PAK2,1Neigh,1Neigh-Nootropic
Nootropic,MAP2K3,1Neigh,1Neigh-Nootropic
Nootropic,ITGB1BP1,1Neigh,1Neigh-Nootropic
Nootropic,CD247,1Neigh,1Neigh-Nootropic
Nootropic,MAP3K7,1Neigh,1Neigh-Nootropic
Nootropic,CCM2,1Neigh,1Neigh-Nootropic
Nootropic,SQSTM1,1Neigh,1Neigh-Nootropic
Nootropic,MAP3K2,1Neigh,1Neigh-Nootropic
Nootropic,IKBKB,1Neigh,1Neigh-Nootropic
Nootropic,TRAF6,1Neigh,1Neigh-Nootropic
Nootropic,AKT1,1Neigh,1Neigh-Nootropic
Nootropic,TAB1,1Neigh,1Neigh-Nootropic
Nootropic,GNB4,1Neigh,1Neigh-Nootropic
Nootropic,GABBR2,1Neigh,1Neigh-Nootropic
Nootropic,GNB5,1Neigh,1Neigh-Nootropic
Nootropic,KCNJ3,1Neigh,1Neigh-Nootropic
Nootropic,GNG8,1Neigh,1Neigh-Nootropic
Nootropic,GNB2,1Neigh,1Neigh-Nootropic
Nootropic,AURKB,1Neigh,1Neigh-Nootropic
Nootropic,GNG2,1Neigh,1Neigh-Nootropic
Nootropic,DRD2,1Neigh,1Neigh-Nootropic
Nootropic,KCNJ9,1Neigh,1Neigh-Nootropic
Nootropic,GNAI3,1Neigh,1Neigh-Nootropic
Nootropic,CDCA8,1Neigh,1Neigh-Nootropic
Nootropic,GNB1,1Neigh,1Neigh-Nootropic
Nootropic,GNG7,1Neigh,1Neigh-Nootropic
Nootropic,GNG4,1Neigh,1Neigh-Nootropic
Nootropic,KCNJ5,1Neigh,1Neigh-Nootropic
Nootropic,CREB3L3,1Neigh,1Neigh-Nootropic
Nootropic,HDAC7,1Neigh,1Neigh-Nootropic
Nootropic,SIRT1,1Neigh,1Neigh-Nootropic
Nootropic,MAPK1,1Neigh,1Neigh-Nootropic
Nootropic,APEX1,1Neigh,1Neigh-Nootropic
Nootropic,NFKBIA,1Neigh,1Neigh-Nootropic
Nootropic,STAG2,1Neigh,1Neigh-Nootropic
Nootropic,USF2,1Neigh,1Neigh-Nootropic
Nootropic,DDX5,1Neigh,1Neigh-Nootropic
Nootropic,KAT2A,1Neigh,1Neigh-Nootropic
Nootropic,HDAC5,1Neigh,1Neigh-Nootropic
Nootropic,NFKB1,1Neigh,1Neigh-Nootropic
Nootropic,SPI1,1Neigh,1Neigh-Nootropic
Nootropic,CCND1,1Neigh,1Neigh-Nootropic
Nootropic,MAPK14,1Neigh,1Neigh-Nootropic
Nootropic,TBP,1Neigh,1Neigh-Nootropic
Nootropic,SKP1,1Neigh,1Neigh-Nootropic
Nootropic,NR3C1,1Neigh,1Neigh-Nootropic
Nootropic,EGR1,1Neigh,1Neigh-Nootropic
Nootropic,NFYB,1Neigh,1Neigh-Nootropic
Nootropic,TWIST1,1Neigh,1Neigh-Nootropic
Nootropic,EGR2,1Neigh,1Neigh-Nootropic
Nootropic,SNAI1,1Neigh,1Neigh-Nootropic
Nootropic,H4C6,1Neigh,1Neigh-Nootropic
Nootropic,IRF1,1Neigh,1Neigh-Nootropic
Nootropic,SOX9,1Neigh,1Neigh-Nootropic
Nootropic,FOSB,1Neigh,1Neigh-Nootropic
Nootropic,NR1D1,1Neigh,1Neigh-Nootropic
Nootropic,KLF2,1Neigh,1Neigh-Nootropic
Nootropic,SIRT2,1Neigh,1Neigh-Nootropic
Nootropic,MYOD1,1Neigh,1Neigh-Nootropic
