Compound,Protein,Neighborhood_1,Tag
Nervous_system,TMPRSS4,Target,Target-Nervous_system
Nervous_system,CABP1,Target,Target-Nervous_system
Nervous_system,CABP2,Target,Target-Nervous_system
Nervous_system,FBXO11,Target,Target-Nervous_system
Nervous_system,ACSS2,Target,Target-Nervous_system
Nervous_system,ANKRD24,Target,Target-Nervous_system
Nervous_system,RDH12,Target,Target-Nervous_system
Nervous_system,CUX2,Target,Target-Nervous_system
Nervous_system,RIC8B,Target,Target-Nervous_system
Nervous_system,CD36,Target,Target-Nervous_system
Nervous_system,SLC4A10,Target,Target-Nervous_system
Nervous_system,CLSTN2,Target,Target-Nervous_system
Nervous_system,UCN,Target,Target-Nervous_system
Nervous_system,RIPOR2,Target,Target-Nervous_system
Nervous_system,KCNK9,Target,Target-Nervous_system
Nervous_system,CAMK2N1,Target,Target-Nervous_system
Nervous_system,EPS8L2,Target,Target-Nervous_system
Nervous_system,MYO3B,Target,Target-Nervous_system
Nervous_system,ATP7B,Target,Target-Nervous_system
Nervous_system,RD3,Target,Target-Nervous_system
Nervous_system,ATP8B1,Target,Target-Nervous_system
Nervous_system,GFY,Target,Target-Nervous_system
Nervous_system,KAT2A,Target,Target-Nervous_system
Nervous_system,GUCY2D,Target,Target-Nervous_system
Nervous_system,ZIC2,Target,Target-Nervous_system
Nervous_system,CPEB3,Target,Target-Nervous_system
Nervous_system,GRXCR1,Target,Target-Nervous_system
Nervous_system,SPNS2,Target,Target-Nervous_system
Nervous_system,TMEM150C,Target,Target-Nervous_system
Nervous_system,GPR88,Target,Target-Nervous_system
Nervous_system,TMEM63B,Target,Target-Nervous_system
Nervous_system,GRIA1,Target,Target-Nervous_system
Nervous_system,NFATC4,Target,Target-Nervous_system
Nervous_system,RDH11,Target,Target-Nervous_system
Nervous_system,OR10J5,Target,Target-Nervous_system
Nervous_system,TPRN,Target,Target-Nervous_system
Nervous_system,UBR3,Target,Target-Nervous_system
Nervous_system,CDC14A,Target,Target-Nervous_system
Nervous_system,CALHM3,Target,Target-Nervous_system
Nervous_system,SHFL,Target,Target-Nervous_system
Nervous_system,PRDM13,Target,Target-Nervous_system
Nervous_system,MEIS3,Target,Target-Nervous_system
Nervous_system,SEMA5A,Target,Target-Nervous_system
Nervous_system,BTBD3,Target,Target-Nervous_system
Nervous_system,SEMA4C,Target,Target-Nervous_system
Nervous_system,MGARP,Target,Target-Nervous_system
Nervous_system,FAT4,Target,Target-Nervous_system
Nervous_system,FEZF2,Target,Target-Nervous_system
Nervous_system,RTN4R,Target,Target-Nervous_system
Nervous_system,STAT3,Target,Target-Nervous_system
Nervous_system,WNT2B,Target,Target-Nervous_system
Nervous_system,PDSS2,Target,Target-Nervous_system
Nervous_system,CLP1,Target,Target-Nervous_system
Nervous_system,HEXIM1,Target,Target-Nervous_system
Nervous_system,COLEC12,Target,Target-Nervous_system
Nervous_system,RYK,Target,Target-Nervous_system
Nervous_system,RAC1,Target,Target-Nervous_system
Nervous_system,PITX3,Target,Target-Nervous_system
Nervous_system,VAX2,Target,Target-Nervous_system
Nervous_system,PHACTR1,Target,Target-Nervous_system
Nervous_system,LHX2,Target,Target-Nervous_system
Nervous_system,RTN4RL2,Target,Target-Nervous_system
Nervous_system,NEUROD2,Target,Target-Nervous_system
Nervous_system,CCDC85C,Target,Target-Nervous_system
Nervous_system,FAIM2,Target,Target-Nervous_system
Nervous_system,PTF1A,Target,Target-Nervous_system
Nervous_system,NEUROD1,Target,Target-Nervous_system
Nervous_system,PBX4,Target,Target-Nervous_system
Nervous_system,FOXC1,Target,Target-Nervous_system
Nervous_system,RTN4RL1,Target,Target-Nervous_system
Nervous_system,AKIRIN2,Target,Target-Nervous_system
Nervous_system,COL3A1,Target,Target-Nervous_system
Nervous_system,WNT7B,Target,Target-Nervous_system
Nervous_system,NR2C2,Target,Target-Nervous_system
Nervous_system,CTNNA2,Target,Target-Nervous_system
Nervous_system,FUT1,Target,Target-Nervous_system
Nervous_system,TPPP,Target,Target-Nervous_system
Nervous_system,LSR,Target,Target-Nervous_system
Nervous_system,FEZF1,Target,Target-Nervous_system
Nervous_system,MFSD2A,Target,Target-Nervous_system
Nervous_system,GPC1,Target,Target-Nervous_system
Nervous_system,HAP1,Target,Target-Nervous_system
Nervous_system,APEX1,Target,Target-Nervous_system
Nervous_system,EPHA4,Target,Target-Nervous_system
Nervous_system,SIN3A,Target,Target-Nervous_system
Nervous_system,EURL,Target,Target-Nervous_system
Nervous_system,EOMES,Target,Target-Nervous_system
Nervous_system,TOX,Target,Target-Nervous_system
Nervous_system,FOXN4,Target,Target-Nervous_system
Nervous_system,GET1,Target,Target-Nervous_system
Nervous_system,CHD6,Target,Target-Nervous_system
Nervous_system,CHD5,Target,Target-Nervous_system
Nervous_system,LHX5,Target,Target-Nervous_system
Nervous_system,SALL1,Target,Target-Nervous_system
Nervous_system,ROBO2,Target,Target-Nervous_system
Nervous_system,WNT5A,Target,Target-Nervous_system
Nervous_system,ROBO1,Target,Target-Nervous_system
Nervous_system,TAS1R3,Target,Target-Nervous_system
Nervous_system,AMIGO1,Target,Target-Nervous_system
Nervous_system,NELL2,Target,Target-Nervous_system
Nervous_system,POU4F2,Target,Target-Nervous_system
Nervous_system,RETN,Target,Target-Nervous_system
Nervous_system,STT3A,Target,Target-Nervous_system
Nervous_system,DCHS1,Target,Target-Nervous_system
Nervous_system,LEMD2,Target,Target-Nervous_system
Nervous_system,NTN5,Target,Target-Nervous_system
Nervous_system,CALHM1,Target,Target-Nervous_system
Nervous_system,BCAS1,Target,Target-Nervous_system
Nervous_system,CIT,Target,Target-Nervous_system
Nervous_system,CHAC1,Target,Target-Nervous_system
Nervous_system,TNFRSF21,Target,Target-Nervous_system
Nervous_system,IQCJ-SCHIP1,Target,Target-Nervous_system
Nervous_system,KAT8,Target,Target-Nervous_system
Nervous_system,SELENOI,Target,Target-Nervous_system
Nervous_system,TMC4,Target,Target-Nervous_system
Nervous_system,ZNF24,Target,Target-Nervous_system
Nervous_system,NDUFS2,Target,Target-Nervous_system
Nervous_system,VXN,Target,Target-Nervous_system
Nervous_system,HYCC1,Target,Target-Nervous_system
Nervous_system,TBX2,Target,Target-Nervous_system
Nervous_system,METTL3,Target,Target-Nervous_system
Nervous_system,EPHB1,Target,Target-Nervous_system
