Compound,Protein,Neighborhood_1,Tag
Choline,JUN,1Neigh,Choline-1Neigh
Choline,RUNX2,1Neigh,Choline-1Neigh
Choline,RAPGEF1,1Neigh,Choline-1Neigh
Choline,YWHAB,1Neigh,Choline-1Neigh
Choline,BCL2L1,1Neigh,Choline-1Neigh
Choline,ABI1,1Neigh,Choline-1Neigh
Choline,TP73,1Neigh,Choline-1Neigh
Choline,YWHAQ,1Neigh,Choline-1Neigh
Choline,LRRK1,1Neigh,Choline-1Neigh
Choline,WASF1,1Neigh,Choline-1Neigh
Choline,YWHAZ,1Neigh,Choline-1Neigh
Choline,CDKN1A,1Neigh,Choline-1Neigh
Choline,NCK1,1Neigh,Choline-1Neigh
Choline,ROBO2,1Neigh,Choline-1Neigh
Choline,CDKN2A,1Neigh,Choline-1Neigh
Choline,WWTR1,1Neigh,Choline-1Neigh
Choline,ROBO1,1Neigh,Choline-1Neigh
Choline,SH3BP2,1Neigh,Choline-1Neigh
Choline,VAV1,1Neigh,Choline-1Neigh
Choline,FBXW7,1Neigh,Choline-1Neigh
Choline,YAP1,1Neigh,Choline-1Neigh
Choline,S1PR4,1Neigh,Choline-1Neigh
Choline,CXCR5,1Neigh,Choline-1Neigh
Choline,SPHK1,1Neigh,Choline-1Neigh
Choline,ACER2,1Neigh,Choline-1Neigh
Choline,DVL2,1Neigh,Choline-1Neigh
Choline,SNAI2,1Neigh,Choline-1Neigh
Choline,AKAP11,1Neigh,Choline-1Neigh
Choline,CREB3L3,1Neigh,Choline-1Neigh
Choline,SIRT1,1Neigh,Choline-1Neigh
Choline,TAB1,1Neigh,Choline-1Neigh
Choline,RBX1,1Neigh,Choline-1Neigh
Choline,PARD6A,1Neigh,Choline-1Neigh
Choline,TSC2,1Neigh,Choline-1Neigh
Choline,GSK3A,1Neigh,Choline-1Neigh
Choline,PPIF,1Neigh,Choline-1Neigh
Choline,WNT3,1Neigh,Choline-1Neigh
Choline,NFKB1,1Neigh,Choline-1Neigh
Choline,SKP1,1Neigh,Choline-1Neigh
Choline,PPP3R1,1Neigh,Choline-1Neigh
Choline,SNAI1,1Neigh,Choline-1Neigh
Choline,SOX9,1Neigh,Choline-1Neigh
Choline,APOE,1Neigh,Choline-1Neigh
Choline,NOTCH2,1Neigh,Choline-1Neigh
Choline,APC,1Neigh,Choline-1Neigh
Choline,KLC4,1Neigh,Choline-1Neigh
Choline,GYS2,1Neigh,Choline-1Neigh
Choline,LRP6,1Neigh,Choline-1Neigh
Choline,CDH1,1Neigh,Choline-1Neigh
Choline,CSNK1A1,1Neigh,Choline-1Neigh
Choline,AXIN1,1Neigh,Choline-1Neigh
Choline,CCNE1,1Neigh,Choline-1Neigh
Choline,MAP2K2,1Neigh,Choline-1Neigh
Choline,PPARGC1A,1Neigh,Choline-1Neigh
Choline,FBXW11,1Neigh,Choline-1Neigh
Choline,LEF1,1Neigh,Choline-1Neigh
Choline,PRUNE1,1Neigh,Choline-1Neigh
Choline,CREB3L4,1Neigh,Choline-1Neigh
Choline,WNT3A,1Neigh,Choline-1Neigh
Choline,FZD1,1Neigh,Choline-1Neigh
Choline,ARAF,1Neigh,Choline-1Neigh
Choline,CALM3,1Neigh,Choline-1Neigh
Choline,WNT1,1Neigh,Choline-1Neigh
Choline,LRP5,1Neigh,Choline-1Neigh
Choline,RICTOR,1Neigh,Choline-1Neigh
Choline,TLR3,1Neigh,Choline-1Neigh
Choline,TSC1,1Neigh,Choline-1Neigh
Choline,LRRK2,1Neigh,Choline-1Neigh
Choline,NFATC3,1Neigh,Choline-1Neigh
Choline,MAP2K1,1Neigh,Choline-1Neigh
Choline,AXIN2,1Neigh,Choline-1Neigh
Choline,CALML6,1Neigh,Choline-1Neigh
Choline,KIF5B,1Neigh,Choline-1Neigh
Choline,CASP3,1Neigh,Choline-1Neigh
Choline,CALML3,1Neigh,Choline-1Neigh
Choline,DVL3,1Neigh,Choline-1Neigh
Choline,GYS1,1Neigh,Choline-1Neigh
Choline,CDK5R1,1Neigh,Choline-1Neigh
Choline,STK11,1Neigh,Choline-1Neigh
Choline,PSEN1,1Neigh,Choline-1Neigh
Choline,CUL1,1Neigh,Choline-1Neigh
Choline,CREB3L2,1Neigh,Choline-1Neigh
Choline,TBK1,1Neigh,Choline-1Neigh
Choline,SMAD3,1Neigh,Choline-1Neigh
Choline,ATF4,1Neigh,Choline-1Neigh
Choline,CAV1,1Neigh,Choline-1Neigh
Choline,FOXO3,1Neigh,Choline-1Neigh
Choline,DYRK1A,1Neigh,Choline-1Neigh
Choline,MAPT,1Neigh,Choline-1Neigh
Choline,CREB3,1Neigh,Choline-1Neigh
Choline,PARD6G,1Neigh,Choline-1Neigh
Choline,PDPK1,1Neigh,Choline-1Neigh
Choline,ATF3,1Neigh,Choline-1Neigh
Choline,SREBF1,1Neigh,Choline-1Neigh
Choline,SIAH1,1Neigh,Choline-1Neigh
Choline,CREB5,1Neigh,Choline-1Neigh
Choline,STAT1,1Neigh,Choline-1Neigh
Choline,MTOR,1Neigh,Choline-1Neigh
Choline,TAB2,1Neigh,Choline-1Neigh
Choline,CACYBP,1Neigh,Choline-1Neigh
Choline,MAP3K7,1Neigh,Choline-1Neigh
Choline,SUFU,1Neigh,Choline-1Neigh
Choline,BTRC,1Neigh,Choline-1Neigh
Choline,FRAT2,1Neigh,Choline-1Neigh
